monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-11-28	2281	5053	7334	6499	13833	2940	2845	2440	1679	660	138	632	682	369	588	419	641	920	602	384	560	841	53	199	53	25	1	2	600	148	1960	6114	2016	2551	1807	110	543	61	14	728	1921	506	872	455	479	2014	2214	2179	2177	2188	2136	2144	1948	11	6	1	2	3	5	3	0	500	508	879	4869	33101	1518	12	151	77	271
2016-12-28	2018	5314	7332	6672	14004	2016	2398	2174	1768	614	114	699	739	355	594	467	651	1006	582	417	599	1008	60	177	60	53	2	11	827	154	1921	1991	1960	1882	1809	196	820	55	32	759	2054	319	706	561	508	1792	2088	2259	2205	2064	2040	1903	1984	105	3	1	1	1	2	3	1	548	554	658	4791	30590	1558	15	151	84	307
2017-01-28	1759	5113	6872	6650	13522	2392	2585	2368	1691	617	113	589	680	280	590	466	686	1071	524	374	618	891	11	246	11	86	0	11	578	139	1930	1914	1908	1769	1823	222	1005	98	9	755	2572	440	1202	566	463	1829	2214	2195	2080	1988	1966	1794	1914	16	11	3	7	6	13	2	2	622	639	811	5706	38800	1433	25	156	79	280
2017-02-28	2028	5070	7098	6410	13508	2222	2372	2185	1597	677	109	570	534	172	541	393	613	961	391	382	663	878	37	223	37	56	1	3	649	159	2060	1966	1939	1871	1781	203	849	57	10	1155	2260	375	844	608	426	1853	2088	2109	2097	2094	1908	1829	1979	2	6	4	6	2	8	4	0	547	559	835	5178	32519	1476	10	149	69	257
2017-03-28	1926	5018	6944	6547	13491	2274	2374	2108	1702	635	110	519	463	290	560	427	616	1042	553	406	552	922	12	217	12	33	1	3	595	136	2050	2025	2047	1854	1828	228	863	56	7	741	1971	350	971	802	455	2020	2248	2257	2289	2482	2136	1881	1885	5	2	1	4	0	4	0	0	462	466	652	5836	39147	1309	9	142	81	266
2017-04-28	1958	4985	6943	6491	13434	2400	2551	2152	1744	605	99	553	545	313	505	397	649	969	495	378	596	897	42	183	42	85	0	3	696	163	2137	2104	2161	1876	1806	233	959	73	1	662	2390	443	831	636	550	2004	2261	2276	2322	2354	2219	2086	1950	2	1	5	4	4	8	1	1	478	488	667	6026	37092	1409	32	149	72	274
2017-05-28	2067	4889	6956	6342	13298	2440	2557	2034	1460	566	129	584	611	330	521	385	645	1061	487	325	582	888	19	211	19	52	0	3	615	188	2066	2108	2027	1934	1892	96	537	54	28	806	2100	613	622	591	405	1922	2255	2306	2256	2151	2119	2059	1981	5	1	2	2	2	4	5	0	406	415	526	5594	31748	1310	10	137	74	285
2017-06-28	1623	4980	6603	6483	13086	2043	2180	1857	1362	419	86	594	717	301	472	360	548	822	475	343	548	842	13	142	13	22	0	2	548	132	1848	1864	1787	1690	1660	83	604	59	6	635	2154	225	675	521	308	1787	2018	2204	2073	2006	2031	1882	1673	2	1	1	1	0	1	0	2	361	364	433	5166	31894	1207	43	143	75	298
2017-07-28	1987	5024	7011	6218	13229	2417	2733	2306	1798	459	102	557	578	319	460	341	577	926	410	343	580	887	26	277	26	48	13	18	630	163	2013	1951	2016	1856	1813	114	904	92	0	655	2680	409	1174	643	375	1962	2226	2287	2247	2345	2103	1991	1694	10	2	0	2	0	2	2	1	420	425	575	5814	36200	1661	12	180	96	309
2017-08-28	1989	4557	6546	6658	13204	2358	2675	2252	1808	447	135	668	642	406	587	550	708	1029	594	443	667	1058	18	226	18	48	0	28	585	135	1830	1807	1909	1784	1787	127	977	55	2	626	2275	318	609	574	404	1838	1989	2044	2114	1959	1921	1873	1860	1	1	0	4	1	5	3	2	420	430	557	6760	37219	1576	9	164	80	266
2017-09-28	2020	4864	6884	6141	13025	2330	2599	2240	1678	462	110	571	692	411	590	390	703	869	591	447	654	859	18	193	18	57	0	9	523	118	1819	1858	1826	1796	1864	121	696	79	3	800	2558	384	1250	605	404	1852	2060	2066	2096	1992	2077	1905	1905	8	7	4	6	1	7	3	0	413	423	613	5727	33634	1460	22	149	83	285
2017-10-28	2297	4504	6801	6553	13354	2696	6992	2311	1741	560	113	699	679	451	664	477	789	953	652	525	739	952	35	209	35	83	0	9	573	142	1886	1912	1971	2077	1812	149	765	60	7	680	2512	323	1372	626	494	1916	2141	2105	2036	2015	1985	2776	1806	37	2	1	5	0	5	1	3	485	494	691	6573	38154	1406	22	140	78	281
2017-11-28	2314	4768	7082	6459	13541	2498	2515	2042	1567	526	116	515	692	440	612	488	715	1057	615	473	697	996	20	288	20	72	0	10	579	132	1913	2565	2022	1924	1923	93	898	66	8	696	3069	461	1045	599	492	1988	2183	2236	2140	2252	2095	2000	1972	10	2	4	2	0	2	1	0	497	500	646	6121	38800	1345	5	164	89	295
2017-12-28	1779	4777	6556	6739	13295	2070	2421	2187	1605	520	104	690	654	412	671	499	648	1034	622	469	627	907	20	225	20	81	2	6	567	134	1942	1910	1988	1835	1823	84	876	51	4	1056	2450	409	1009	549	533	1845	2129	2217	2169	2190	2077	2015	1866	0	0	3	7	2	9	2	0	548	559	613	5596	33659	1511	14	164	77	275
2018-01-28	1792	4962	6754	6326	13080	2077	2242	2113	1685	609	145	657	654	368	637	497	659	1042	597	397	603	972	19	309	19	57	0	9	576	134	1856	1811	1806	1731	1671	110	770	64	53	1023	2937	342	1051	439	413	1770	2029	2200	2172	2178	2097	1898	2033	4	6	1	4	3	7	2	0	648	657	732	5731	36288	1319	1	169	86	282
2018-02-28	1840	4725	6565	6473	13038	2153	2227	2191	1684	555	114	572	628	358	572	535	676	1060	547	409	603	976	30	228	30	59	0	14	589	134	1841	1813	1783	1703	1624	105	901	69	3	812	2456	394	890	565	429	1681	1965	2049	2003	1969	1891	1840	1841	5	4	2	5	3	8	0	0	559	567	655	5197	31822	1569	9	150	87	300
2018-03-28	1820	4845	6665	6278	12943	2520	2381	2049	1621	520	132	608	600	396	576	493	632	1015	560	398	566	826	28	309	28	47	0	13	589	133	1821	1855	1808	1700	1652	160	1267	64	2	1081	2845	265	1212	748	453	1100	1483	1525	1471	1539	1445	1433	1853	3	6	4	2	6	8	1	0	489	498	612	6396	40195	1165	71	143	83	243
2018-04-28	1900	4693	6593	6332	12925	2180	2250	1942	1491	535	115	436	411	312	521	452	569	859	506	399	552	808	14	159	14	63	0	8	632	152	1934	1948	1859	1757	1632	298	1192	54	6	1155	2450	331	1085	589	407	1835	2085	2091	1973	2141	1976	1856	1771	1	1	5	7	0	7	0	0	384	391	534	5223	33632	1008	40	106	78	256
2018-05-28	1917	4731	6648	6296	12944	2338	2477	2088	1510	511	91	462	522	304	588	461	574	921	527	397	513	877	30	143	30	66	0	3	609	137	1853	1879	1733	1747	1641	79	1211	48	3	924	2277	466	1115	524	350	1807	2053	2188	2000	2195	1960	1872	1797	8	1	1	3	0	3	1	1	423	428	547	5264	31341	1161	3	134	90	263
2018-06-28	1577	4852	6429	6312	12741	2239	2484	2022	1529	501	80	492	566	290	610	421	570	843	506	389	573	817	30	160	30	60	1	5	600	152	1723	1758	1715	1620	1537	52	1049	58	2	1235	2147	321	944	489	316	1591	1897	2091	1965	2109	1823	1694	1676	12	7	2	4	0	4	0	0	371	375	358	5018	28630	1279	19	123	87	275
2018-07-28	2068	4801	6869	6157	13026	2682	3813	2339	1679	398	86	543	462	301	593	457	612	896	528	395	575	847	16	142	16	66	0	10	609	142	1776	1788	1811	1667	1624	73	1292	59	1	1432	2583	472	1365	491	417	1661	1918	2056	2067	2260	1869	1772	1595	10	5	3	4	0	4	3	0	399	406	487	6498	34210	1351	3	139	85	282
2018-08-28	1952	4698	6650	6515	13165	2510	2578	2299	1733	445	92	521	443	343	592	466	591	858	569	407	553	837	24	168	24	58	0	9	634	134	1745	1725	1780	1602	1736	43	972	49	3	1375	2336	340	1115	561	364	1655	1908	2077	2117	2135	1879	1858	1670	5	2	0	2	0	2	0	3	418	423	484	5511	31653	1311	14	164	80	268
2018-09-28	2085	4957	7042	6332	13374	2595	2694	2426	1628	495	116	545	546	357	659	420	652	973	541	391	611	993	12	367	12	58	3	13	697	181	1738	1757	1736	1617	1673	61	965	55	3	1226	2740	374	1229	668	407	1718	1971	1949	1956	2016	1183	1041	1789	24	7	1	0	1	1	2	1	428	432	528	6986	36570	1379	3	176	87	256
