monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	884	2476	3360	1305	4665	770	648	685	197	339	78	104	186	30	172	167	148	79	52	42	68	53	21	21	21	65	46	18	161	49	448	480	548	518	502	60	220	244	14	78	124	0	2852	38	24	658	607	545	549	265	257	476	622	11	1	3	3	0	3	1	1	257	262	97	1830	9739	627	0	64	37	64
2016-02-28	951	2343	3294	1797	5091	869	948	905	752	287	58	132	182	50	199	210	237	277	182	172	235	249	15	40	15	2	0	2	191	44	536	515	558	528	526	28	319	231	0	286	277	149	86	104	80	706	803	810	800	563	802	753	648	8	7	5	9	2	11	2	2	175	190	128	922	6225	478	10	81	41	142
2016-03-28	743	2735	3478	1673	5151	930	880	776	640	268	64	190	218	43	208	196	262	261	202	169	228	219	23	29	23	9	0	11	270	76	467	473	568	615	531	61	226	232	4	150	148	222	157	148	88	631	734	787	814	649	838	783	596	58	4	5	3	2	5	4	0	161	170	135	893	4909	375	10	99	79	111
2016-04-28	774	2823	3597	2097	5694	826	867	848	663	277	78	175	231	70	267	298	294	295	251	259	276	270	30	49	30	22	0	2	215	41	465	499	539	599	565	83	160	276	19	293	419	297	178	167	242	488	560	594	644	518	690	679	701	9	5	13	4	2	6	1	0	123	130	121	790	4643	656	3	96	57	203
2016-05-28	760	2720	3480	2134	5614	885	945	783	656	305	64	210	239	53	210	277	301	306	242	215	253	337	20	38	20	5	0	0	210	34	608	486	538	569	566	58	78	274	6	1286	1432	303	289	167	137	523	658	607	697	566	853	665	677	8	3	9	9	2	11	2	0	136	149	72	1065	6008	425	15	96	45	120
2016-06-28	615	2842	3457	1964	5421	1187	782	834	730	294	62	144	212	38	270	293	267	245	157	213	226	236	24	12	24	1	0	0	207	47	641	566	614	581	555	56	23	235	6	77	287	121	108	99	98	598	567	617	635	549	860	598	577	31	2	5	6	1	7	2	1	161	171	148	582	5328	701	10	136	70	114
2016-07-28	764	2609	3373	2105	5478	1110	1037	1164	815	431	73	174	222	105	273	249	291	327	263	237	266	294	14	66	14	27	5	7	193	71	574	529	574	576	574	32	11	223	2	195	164	199	210	166	106	617	646	638	675	673	764	652	715	5	19	10	9	1	10	2	1	116	129	116	837	4931	739	0	139	51	124
2016-08-28	824	2672	3496	1517	5013	1008	1092	943	780	285	58	174	281	53	222	266	350	315	217	246	338	285	16	41	16	17	0	0	191	55	651	542	630	675	604	60	128	205	92	250	317	215	245	185	85	711	737	705	739	586	831	707	771	5	2	7	11	5	16	4	0	154	174	242	647	5193	1019	0	116	58	143
2016-09-28	825	2660	3485	1682	5167	1042	1009	974	744	293	81	212	252	65	263	393	343	335	239	239	315	266	5	19	5	19	5	0	185	34	643	551	651	648	577	105	252	254	12	299	391	161	201	224	350	631	649	613	606	596	720	630	809	7	6	9	18	2	20	3	5	127	155	171	595	5355	1287	0	98	54	180
2016-10-28	840	2683	3523	1653	5176	4886	1129	1053	764	346	80	172	281	65	310	300	349	406	253	246	307	359	3	36	3	18	0	0	154	30	482	501	568	529	549	121	222	232	24	373	739	187	238	221	83	779	841	780	799	692	943	831	804	18	3	12	8	3	11	4	3	154	172	131	831	6081	545	0	102	27	109
2016-11-28	785	2384	3169	1354	4523	958	955	1019	733	358	87	147	233	87	260	237	331	373	225	220	293	360	13	49	13	8	0	0	164	61	447	471	538	518	515	43	175	37	133	603	737	213	319	184	113	617	656	651	636	618	833	692	787	8	1	5	7	1	8	2	2	186	198	134	1521	10621	449	2	83	25	116
2016-12-28	660	2555	3215	1655	4870	767	950	942	736	301	62	196	244	70	236	281	330	341	224	262	334	324	5	32	5	11	3	6	180	55	405	445	504	505	480	66	283	395	25	154	804	145	330	249	176	618	678	720	708	589	726	609	941	30	4	8	7	3	10	1	2	206	219	332	1424	8619	454	0	100	44	127
2017-01-28	627	2462	3089	1607	4696	937	973	942	730	263	63	165	234	44	258	281	309	293	252	270	268	293	9	19	9	5	0	0	150	34	470	462	556	529	523	34	602	100	62	198	919	238	300	200	106	715	697	726	828	696	804	680	704	4	2	7	8	2	10	1	0	206	217	190	1460	10452	656	0	71	28	111
2017-02-28	685	2530	3215	1785	5000	809	933	893	693	257	75	186	232	76	197	224	317	297	153	182	235	261	13	38	13	30	0	1	146	46	395	403	632	534	477	55	558	89	50	248	637	124	315	152	154	625	632	703	672	693	800	727	631	20	2	9	8	3	11	1	1	196	209	143	1609	12027	445	0	86	50	105
2017-03-28	747	2432	3179	1574	4753	950	998	897	740	227	75	176	168	75	218	224	308	323	180	225	261	288	12	40	12	33	0	2	190	62	437	408	647	547	539	49	574	119	52	396	715	124	180	206	206	628	675	695	730	785	775	692	633	4	6	4	8	2	10	7	5	152	174	214	1820	11675	686	1	103	45	111
2017-04-28	816	2496	3312	1589	4901	906	899	856	687	243	54	148	182	66	188	215	296	304	155	217	252	269	5	26	5	49	0	2	170	57	376	367	644	569	566	61	524	45	127	106	723	133	177	235	137	608	625	701	744	719	882	719	725	2	1	7	9	2	11	3	2	124	140	184	1232	10473	554	0	113	42	131
