monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	718	1812	2530	1899	4429	746	597	528	370	204	33	70	82	25	154	198	188	211	130	119	136	156	17	67	17	29	0	0	87	11	395	383	354	341	337	63	471	54	16	430	580	178	179	28	41	463	401	391	372	302	0	410	445	16	8	5	9	1	10	0	2	169	181	123	1611	8432	701	25	64	41	89
2016-02-28	747	1686	2433	1703	4136	741	770	484	363	215	72	118	114	20	188	162	187	209	139	124	134	146	25	117	25	35	0	0	99	12	335	340	291	309	303	64	638	112	14	356	574	172	169	30	31	399	463	485	399	298	346	377	467	56	1	8	1	5	6	0	0	169	175	115	1214	7796	356	7	35	37	89
2016-03-28	421	1891	2312	1367	3679	697	653	493	381	223	46	93	103	23	176	160	199	240	138	116	149	160	20	65	20	27	1	4	112	6	339	372	406	305	340	51	590	95	25	356	967	350	148	48	158	364	385	385	383	294	344	323	500	6	1	5	4	0	4	0	1	136	141	98	1248	6326	563	10	19	56	76
2016-04-28	541	1776	2317	1437	3754	759	684	541	409	253	46	105	115	28	232	226	292	252	172	161	214	245	33	114	33	21	0	1	101	18	398	369	379	331	294	98	405	129	68	274	455	100	129	37	141	385	410	351	356	268	372	375	593	8	1	5	4	0	4	2	4	134	144	199	1066	5897	1248	88	32	39	166
2016-05-28	594	1716	2310	1354	3664	806	877	706	547	222	56	152	144	24	243	234	266	277	187	173	199	206	30	100	30	4	0	0	89	28	531	534	521	416	365	44	189	83	14	165	664	182	182	85	135	489	497	487	463	324	422	400	618	8	9	8	8	3	11	6	0	139	156	83	1083	7738	494	20	49	34	117
2016-06-28	530	1742	2272	1390	3662	723	834	732	625	203	54	144	151	33	248	232	265	290	204	182	161	244	26	47	26	21	0	0	114	13	447	437	473	424	385	52	74	72	13	523	399	322	204	54	179	426	505	478	517	342	530	483	521	5	6	5	2	0	2	7	1	115	125	120	1055	6155	346	6	32	35	95
2016-07-28	498	1729	2227	1456	3683	708	712	591	494	213	55	114	114	30	163	191	214	250	134	153	193	225	11	70	11	12	0	19	89	22	430	468	471	432	429	54	150	43	9	142	683	138	130	61	31	399	494	467	463	352	468	414	527	10	1	3	11	2	13	3	3	125	144	59	767	5757	373	1	47	39	109
2016-08-28	545	1825	2370	968	3338	547	662	596	576	150	32	169	156	54	205	220	252	276	184	182	221	245	35	138	35	13	0	0	105	20	488	486	498	498	427	64	234	84	10	206	400	104	212	137	132	488	623	623	2338	494	604	1338	526	8	6	1	10	0	10	2	2	109	123	33	917	6217	458	36	26	44	111
2016-09-28	656	1751	2407	1428	3835	605	721	645	592	166	25	147	156	40	150	185	210	316	182	150	188	255	11	213	11	13	0	0	116	21	492	489	529	450	443	93	291	53	18	136	401	63	135	173	103	498	528	573	515	365	576	458	571	2	6	5	5	3	8	2	2	113	125	85	791	4829	314	6	31	38	103
2016-10-28	561	1834	2395	1226	3621	717	793	687	687	183	33	142	136	56	217	178	231	313	195	164	189	337	27	292	27	26	1	3	132	22	538	493	515	462	450	73	418	72	26	75	501	67	163	239	105	569	585	588	538	404	586	502	553	9	16	4	7	0	7	2	3	127	139	72	830	5360	522	13	18	40	770
