monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-11-28	2218	5156	7374	5817	13191	2126	1808	1771	1267	895	122	477	389	200	497	548	674	780	460	545	600	676	35	105	35	57	4	6	430	162	1933	1819	1852	1744	1753	79	57	67	18	1274	2002	706	862	191	548	2298	2387	2376	2267	2042	2135	2105	1849	22	4	10	21	16	37	3	5	420	465	454	3635	24944	636	13	97	58	274
2016-12-28	1844	5082	6926	6033	12959	1823	1704	1584	1210	857	112	455	297	202	507	507	565	750	427	538	509	691	13	107	13	49	4	12	397	108	1870	1928	1849	1845	1673	64	75	90	22	784	1826	545	856	267	253	2332	2445	2438	2441	1981	2334	2165	1919	27	7	8	11	8	19	5	4	400	428	370	3386	22723	618	14	73	54	265
2017-01-28	1752	5248	7000	5668	12668	1911	1660	1578	1202	830	129	420	318	203	494	549	665	862	443	496	551	726	14	144	14	68	3	4	467	148	1869	1822	1762	1713	1648	80	58	51	5	1205	2314	645	701	237	310	2217	2224	2247	2216	1965	2014	2040	1855	33	15	12	8	10	18	3	2	431	454	368	4581	24755	361	3	90	62	280
2017-02-28	1792	4969	6761	5505	12266	1778	1548	1362	1156	885	97	380	255	205	416	469	564	742	526	473	522	680	16	114	16	62	0	10	426	103	1855	2032	1669	1667	1583	64	107	95	30	1297	2394	317	714	187	234	2163	2190	2226	2205	2058	2052	2032	1723	8	4	10	11	8	19	5	4	347	375	424	3120	22661	643	24	98	66	296
2017-03-28	1901	4994	6895	5411	12306	2045	1610	1446	1158	835	91	446	322	229	481	564	557	760	550	550	524	696	23	130	23	61	1	4	385	170	1851	1939	1859	1664	1590	159	367	45	11	1106	2535	349	713	213	327	2227	2275	2333	2252	2059	2015	2176	1746	13	2	16	15	5	20	0	2	364	386	531	3441	21915	567	7	71	58	269
2017-04-28	1803	4797	6600	5543	12143	1976	1694	1487	1114	766	78	377	208	205	408	515	528	708	421	504	769	638	23	275	23	50	0	2	409	108	1887	1884	1809	1653	1540	142	461	47	12	755	2503	376	833	194	240	2006	2042	2142	2183	2197	1890	2290	1627	7	2	12	16	2	18	4	0	323	345	332	3587	22362	471	4	89	71	255
2017-05-28	2028	5008	7036	5282	12318	2090	1618	1400	1133	803	101	481	274	238	455	481	679	738	444	550	516	642	43	171	43	53	0	5	472	150	1956	1910	1801	1622	1529	163	677	101	42	604	1805	357	714	323	486	2174	2249	2199	2122	2110	1986	2076	1633	25	4	12	13	9	22	2	2	367	393	376	2815	20074	960	1	105	65	217
2017-06-28	1549	5132	6681	5647	12328	1705	1591	1395	1067	687	85	327	210	179	448	472	507	669	513	464	480	634	13	148	13	55	0	5	398	154	1605	1650	1564	1449	1347	117	576	48	20	612	2384	326	556	208	214	1826	1964	1970	1924	1765	1724	1715	1393	4	3	13	7	3	10	4	0	302	316	246	3658	17385	703	44	61	65	223
2017-07-28	1902	5326	7228	5193	12421	2061	1847	1646	1278	769	71	376	176	197	530	506	549	756	587	493	543	776	10	175	10	44	1	5	415	128	1682	1682	1662	1585	1551	92	614	125	13	907	2186	407	806	258	715	1783	1946	1909	1891	1610	2247	1569	1635	29	7	10	11	2	13	7	0	315	335	291	3973	22229	506	1	67	63	198
2017-08-28	2073	5202	7275	5886	13161	2200	1879	1643	1344	742	84	389	262	279	579	619	597	727	634	595	517	632	14	171	14	51	2	11	445	126	1771	1759	1792	1690	1695	125	672	121	20	1074	1904	413	819	166	542	1950	2015	2039	2057	1709	1986	1681	1549	29	1	9	9	3	12	4	2	356	374	423	3070	20695	871	0	60	64	221
2017-09-28	1781	5597	7378	5675	13053	2029	1815	1777	1415	757	89	307	176	173	535	484	630	809	505	536	606	707	19	161	19	51	0	6	414	113	1578	1596	1589	1597	1415	89	607	102	22	741	2177	428	747	331	533	1853	1926	1913	1941	1603	1838	1609	1830	7	9	7	17	4	21	3	2	306	332	343	3016	18842	475	3	62	53	213
2017-10-28	1876	5395	7271	5712	12983	2245	1947	1681	1293	828	109	435	193	232	582	540	634	867	699	555	596	791	10	210	10	57	0	7	391	118	1646	1565	1651	1550	1446	100	594	39	2	1436	1881	342	780	297	413	1896	2038	1933	1941	1621	1960	1588	1769	12	4	8	17	6	23	5	12	321	361	380	3711	20637	395	6	77	54	214
2017-11-28	1988	5259	7247	5552	12799	2090	1898	1637	1294	945	100	351	216	214	564	692	672	859	510	577	621	736	7	148	7	67	6	12	415	107	1804	1694	1732	1652	1558	86	497	80	42	1014	1648	393	705	212	503	2158	2215	2080	2017	1739	1896	1725	2014	15	9	10	17	5	22	4	6	374	406	323	2942	19709	499	4	92	60	183
2017-12-28	1695	5206	6901	5620	12521	1964	1756	1655	1402	900	107	375	253	217	559	637	591	821	547	588	564	784	7	367	7	49	3	8	392	128	1760	1700	1685	1552	1525	85	470	101	42	829	1593	413	580	348	612	2082	2100	2006	1957	1944	2004	1871	1816	3	4	4	11	7	18	2	6	412	438	341	2366	17249	494	2	35	47	222
2018-01-28	1586	5273	6859	5375	12234	2069	1785	1812	1438	798	104	373	251	198	579	667	710	989	537	593	638	950	29	261	29	41	3	7	425	145	1751	1612	1633	1494	1498	84	286	90	34	1118	2412	433	708	350	521	1922	1951	2026	1949	1765	1918	1594	1692	3	0	8	13	6	19	2	2	424	447	372	3880	22329	422	2	71	55	206
2018-02-28	2220	5086	7306	5407	12713	1982	1778	1521	1291	768	88	336	240	173	518	553	643	845	462	558	564	800	12	177	12	46	0	4	426	151	1853	1756	1778	1521	1478	62	273	54	15	1266	2333	496	787	268	467	2032	2046	2127	2007	1796	1860	1672	1642	4	5	9	8	7	15	6	3	420	444	461	3553	20937	384	9	77	45	202
2018-03-28	1789	4793	6582	5322	11904	2125	1707	1593	1243	715	99	372	221	195	486	625	650	834	479	601	599	805	15	289	15	108	0	12	404	119	1841	1707	1597	1478	1378	111	289	120	41	1376	2151	450	741	255	455	1975	2086	2115	2047	1972	1861	1682	1673	7	4	11	18	5	23	4	3	333	363	411	3483	20469	456	1	61	55	189
2018-04-28	1593	5005	6598	5535	12133	2061	1664	1441	1208	705	86	334	194	153	489	566	639	794	479	446	531	717	14	375	14	51	0	11	383	123	1810	1792	1602	1522	1447	92	177	106	48	1012	2179	350	812	240	469	1897	1915	2007	1935	1795	1748	1482	1467	8	1	7	11	2	13	3	2	275	293	327	2993	19339	446	6	48	50	199
2018-05-28	1767	5031	6798	5240	12038	2178	1785	1441	1166	737	78	282	151	117	426	573	583	826	517	548	513	723	18	368	18	59	2	6	357	116	1688	1697	1548	1411	1338	97	146	115	22	1173	2165	513	667	220	439	1860	1959	1959	1901	1845	1755	1534	1612	4	0	7	8	5	13	2	4	304	323	276	2980	21512	466	0	64	56	179
2018-06-28	1603	5188	6791	5450	12241	1837	1671	1384	994	607	109	232	138	71	370	497	545	661	369	567	476	612	14	295	14	54	0	10	310	85	1647	1632	1500	1416	1415	138	66	100	17	737	2379	406	805	195	387	1807	1865	1961	1944	1783	1876	1642	1352	4	0	4	7	6	13	2	0	295	310	269	3736	19910	602	7	60	50	206
2018-07-28	1955	5264	7219	5234	12453	2308	1938	1501	1075	662	84	234	120	87	416	520	514	786	372	475	481	703	10	315	10	59	0	8	357	123	1658	1613	1578	1479	1413	69	63	142	15	1529	2156	566	626	244	450	1941	1975	2001	2004	1856	1942	1558	1438	3	2	7	12	2	14	5	1	303	322	318	4761	22264	420	3	61	56	207
2018-08-28	1949	5090	7039	5559	12598	2357	1902	1643	1315	728	61	201	134	131	427	584	608	786	376	532	563	720	28	491	28	66	0	9	330	108	1673	1618	1583	1438	1332	58	130	119	22	1160	1974	353	674	175	367	1739	1793	1880	1820	1813	1873	1506	1446	10	1	11	10	0	10	1	1	324	336	301	3704	19407	487	2	69	58	198
2018-09-28	1888	5618	7506	5385	12891	1836	1957	1651	1280	727	90	251	140	171	479	696	706	801	574	646	615	735	9	580	9	50	0	8	332	104	1723	1647	1583	1523	1562	76	249	112	38	960	1821	318	625	221	468	1760	1763	1746	1771	1810	1859	1509	1530	27	2	10	11	5	16	3	2	355	376	308	3707	20441	443	4	82	64	196
