monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	1335	3572	4907	4084	8991	1953	1465	1224	987	388	81	391	93	207	516	433	441	490	511	381	436	493	117	80	117	59	8	36	338	137	1586	1431	1535	1363	1301	30	501	157	12	1123	1457	530	1827	312	392	2061	2196	2198	2107	1871	1849	2050	912	59	17	1	0	1	1	4	0	345	350	303	3903	15885	1670	113	112	61	302
2016-02-28	1463	3542	5005	5106	10111	2540	1734	1515	1207	481	138	385	103	290	604	521	633	648	531	482	598	631	104	105	104	56	1	9	360	298	1776	1631	1633	1476	1369	57	473	372	74	1254	1724	925	2353	591	767	2002	2091	11473	1897	1705	1962	1792	793	24	2	4	2	0	2	2	0	301	305	128	3686	16389	1545	362	141	45	324
2016-03-28	1090	4566	5656	5112	10768	1971	1891	1618	1398	424	111	388	95	299	677	587	579	615	455	465	537	610	74	136	74	62	0	20	350	117	1701	1654	1690	1400	1391	34	414	161	34	1499	2193	763	2136	421	556	1993	2293	2304	2429	1807	1867	1904	769	19	7	4	3	1	4	5	0	242	251	241	3975	17932	1690	53	107	46	307
2016-04-28	975	4347	5322	5086	10408	6270	1620	1431	1203	469	105	353	96	295	870	624	629	671	593	425	595	713	28	65	28	57	0	31	326	131	1640	1583	1557	1432	1374	32	426	121	28	1764	1476	964	1867	251	340	2023	2246	2517	2321	1639	2039	2008	906	60	23	5	5	1	6	1	0	227	234	115	3409	17346	770	6	104	36	294
2016-05-28	833	4168	5001	4717	9718	2364	1787	1560	1355	420	124	464	87	298	638	795	738	836	570	679	697	968	108	192	108	59	0	18	727	145	1709	1640	1595	1520	1323	55	218	234	23	1809	1749	862	1590	310	402	1991	2222	2255	2175	1817	2108	1761	1147	20	5	5	4	2	6	2	0	249	257	255	4491	18101	1041	20	118	17	248
2016-06-28	856	4344	5200	5037	10237	5043	2150	1660	1555	444	103	411	154	295	702	728	710	873	624	651	715	879	100	153	100	54	0	9	347	142	1608	1584	1623	1502	1420	10	39	156	53	1850	1752	991	2018	360	534	1972	2243	2287	2187	1719	1966	1869	1135	14	3	4	2	1	3	6	0	231	240	206	4394	17320	1137	19	86	28	307
2016-07-28	870	3586	4456	4591	9047	1832	1694	1389	1475	530	117	455	119	302	734	704	721	874	686	559	656	1002	32	164	32	62	0	20	390	106	1576	1543	1577	1562	1370	39	27	140	66	1580	1539	1028	2071	372	550	1960	2220	2317	2080	1887	2219	1834	1037	43	1	2	3	0	3	2	0	214	219	186	3710	19871	698	6	77	37	303
2016-08-28	1156	4147	5303	4370	9673	2425	2102	2050	1580	515	164	454	168	360	757	730	700	817	674	640	670	843	55	158	55	58	0	15	462	174	1859	1607	1802	1547	1435	47	206	193	93	1843	2209	1015	1954	401	629	2046	2358	2433	2267	2029	2156	1828	1060	32	9	2	7	5	12	4	0	231	247	343	3933	16450	956	197	97	31	294
2016-09-28	1064	3538	4602	4556	9158	2722	2651	2143	1699	540	172	482	170	391	985	997	1054	1141	905	892	922	723	121	408	121	80	4	12	442	119	1836	1913	1754	1677	1563	85	312	166	23	1436	2266	1061	1533	470	739	2157	2467	2419	2315	2114	2176	2057	1209	43	4	4	2	3	5	3	1	261	270	392	3583	16768	1025	21	107	45	293
2016-10-28	1087	3702	4789	4256	9045	2751	2368	1937	1717	491	107	509	183	329	1150	1013	1201	1336	1049	928	1053	1359	56	303	56	97	0	15	471	162	1903	1725	1635	1575	1547	142	483	121	43	2472	2518	939	1721	578	501	2234	2623	2485	2376	1945	2192	2096	1284	42	7	4	7	3	10	2	0	255	267	364	4167	20095	941	8	104	31	278
2016-11-28	1155	3729	4884	4483	9367	2588	2271	2027	1923	539	115	454	205	293	739	795	884	1088	746	766	891	1231	136	288	136	74	10	15	438	119	1794	1730	1789	1694	1566	55	419	111	29	1895	2884	928	1581	418	464	2137	2489	2604	2386	2070	2220	2114	1279	18	6	8	3	2	5	3	0	293	301	477	5128	23019	1335	72	124	44	343
2016-12-28	1016	3579	4595	4224	8819	2301	1931	1699	1557	482	112	403	199	276	931	787	976	1146	819	750	773	1224	49	310	49	76	0	20	400	92	1697	1654	1604	1644	1584	35	474	94	68	2108	2594	1018	1847	503	654	2042	2465	2520	2325	2123	2110	2239	1244	44	5	4	2	1	3	2	0	314	319	387	4896	22147	1056	16	139	57	348
2017-01-28	974	3553	4527	4126	8653	2286	1947	1737	1874	481	119	451	177	284	783	706	841	974	692	653	659	1089	44	313	44	62	2	25	434	142	1753	1660	1644	1564	1508	93	451	127	15	1889	2778	921	1962	455	516	2225	2601	2524	2384	2158	2060	2160	1112	29	4	0	3	1	4	2	0	357	363	366	4930	24849	1604	12	163	58	324
2017-02-28	1090	3344	4434	3910	8344	2160	1767	1606	1619	566	117	332	153	229	725	610	651	849	575	571	619	1044	73	305	73	54	2	19	409	100	1751	1635	1591	1544	1539	81	467	111	84	1591	2292	897	1665	404	361	2132	2475	2534	2344	2372	2231	2021	1079	14	1	1	4	0	4	1	1	285	291	569	4531	23158	1901	56	90	47	296
2017-03-28	1059	3424	4483	3696	8179	2397	1909	1810	1600	482	101	385	167	243	778	647	828	997	730	646	765	1061	49	265	49	21	0	18	468	96	1772	1779	1694	1561	1533	157	447	121	49	2706	2975	975	1804	425	390	2126	2362	2536	2549	2008	2374	2183	1101	16	0	0	6	1	7	5	0	323	335	223	5061	22588	1617	9	101	63	320
2017-04-28	1038	3491	4529	3869	8398	2326	1897	1673	1599	508	84	358	187	288	872	639	834	865	818	585	734	860	28	352	28	55	0	14	424	97	1618	1721	1581	1491	1432	98	196	133	33	2343	2824	932	1720	515	615	1885	2081	2264	2241	836	2240	1969	1142	52	1	3	6	1	7	5	1	285	298	275	4753	24586	811	7	117	65	327
2017-05-28	978	3298	4276	3884	8160	2301	2003	1800	1620	475	84	374	167	272	872	606	805	1005	835	548	701	933	36	332	36	52	0	34	412	112	1632	1638	1617	1524	1560	84	28	92	40	1813	1971	1169	1425	493	529	2009	2328	2279	2300	2166	2251	1946	1068	23	5	1	5	0	5	4	2	256	267	241	4457	22505	1310	19	104	54	308
2017-06-28	785	3439	4224	3665	7889	1760	1748	1565	1559	566	161	370	185	393	704	595	750	1036	683	437	537	903	24	246	24	57	0	9	393	112	1619	1596	1527	1405	1336	70	25	92	31	1616	2608	891	1504	520	530	1934	2127	2237	2232	2220	2240	1871	1087	24	4	1	6	1	7	4	0	275	286	226	4194	21762	969	23	190	73	309
2017-07-28	915	3222	4137	3769	7906	1977	2226	1812	1616	509	89	441	145	308	696	589	669	955	686	622	707	999	30	280	30	41	0	2	369	71	1515	1561	1607	1603	1465	99	110	90	16	1972	3045	862	1839	585	529	2144	2466	2449	2320	2514	2330	1967	1094	11	3	2	2	1	3	3	0	287	293	233	4999	23380	1052	4	163	54	299
2017-08-28	999	3247	4246	3544	7790	2330	1978	1648	1752	480	106	451	160	285	687	680	894	986	700	597	667	921	102	318	102	48	0	3	436	96	1623	1534	1624	1535	1535	171	121	94	33	1645	2688	894	1464	549	399	2167	2421	2438	2406	2432	2197	2152	1200	69	10	3	6	0	6	3	0	231	240	316	4876	23023	960	4	132	46	275
2017-09-28	913	3257	4170	3469	7639	2055	1806	1571	1538	498	89	438	132	303	660	586	695	942	688	527	629	822	77	197	77	75	0	13	519	129	1606	1531	1549	1515	1520	86	38	89	20	1627	2538	923	1661	393	324	2019	2320	2380	2363	2370	2137	2226	1123	41	2	1	2	0	2	2	0	273	277	184	4396	20493	1309	4	126	50	276
2017-10-28	973	3238	4211	3366	7577	2285	1959	1760	1757	490	84	474	119	348	767	763	838	1027	797	764	822	935	91	300	91	71	0	16	460	112	1661	1619	1664	1550	1638	116	384	100	22	1339	2679	808	1654	633	618	2083	2426	2359	2363	2388	2284	2248	1074	20	5	1	5	0	5	2	0	258	265	308	4184	23315	1340	15	115	50	277
2017-11-28	963	3065	4028	3363	7391	2081	1792	1828	1520	464	83	406	130	298	737	645	766	942	723	586	694	856	136	174	136	74	0	11	405	100	1605	1596	1617	1611	1553	85	526	74	38	1142	2978	1108	1307	410	551	2160	2634	2489	2357	2357	2332	2186	1017	24	2	2	3	0	3	0	0	296	299	300	3794	20153	1104	6	104	50	278
