monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	1876	4525	6401	4686	11087	854	1102	934	589	432	296	286	104	34	201	125	142	403	159	216	213	381	45	46	45	53	69	59	348	145	918	701	671	756	883	48	551	36	5	524	490	198	561	92	194	859	809	792	803	506	458	484	887	19	25	7	3	2	5	5	1	364	375	540	2263	15943	2058	1	62	25	163
2016-02-28	2066	4182	6248	5660	11908	1352	1238	1106	677	508	357	376	105	24	315	119	243	373	264	211	251	366	12	83	12	62	41	57	383	76	3010	841	780	714	688	13	642	14	5	238	772	99	613	180	60	593	700	640	622	381	533	390	1086	3	69	7	10	3	13	4	1	326	344	346	2077	16417	1619	48	54	43	213
2016-03-28	1102	4612	5714	5872	11586	1020	1113	965	666	548	357	188	223	83	180	166	242	337	208	149	227	268	17	59	17	14	0	4	360	34	921	929	915	727	653	23	392	8	643	677	1182	96	783	185	184	820	905	857	869	462	536	682	1053	10	17	10	15	4	19	4	1	243	267	132	1479	11653	1412	0	31	40	139
2016-04-28	946	4771	5717	6212	11929	1151	1424	1256	1039	610	401	262	144	11	306	274	286	396	284	164	321	319	30	60	30	6	0	1	256	39	3169	2814	2452	1660	665	36	483	68	6	880	812	220	1079	178	51	735	855	856	826	715	593	656	1291	16	7	9	7	1	8	1	1	201	211	189	1823	13660	1262	2	69	32	169
2016-05-28	1256	4229	5485	6488	11973	1248	1392	1339	1048	649	406	282	168	8	311	314	383	500	284	302	367	442	5	13	5	6	0	2	267	67	3135	2782	2400	1635	1318	28	418	74	8	854	930	197	1092	232	86	859	853	900	843	1003	551	682	1252	21	12	9	13	3	16	2	1	223	242	279	1452	10669	1374	2	31	22	307
2016-06-28	1083	4236	5319	5916	11235	2396	1396	1125	844	527	341	291	92	18	268	182	265	466	262	152	226	379	29	120	29	1	0	10	306	71	3031	2657	2345	1515	1181	22	91	97	2	789	899	282	279	182	238	779	837	824	872	917	617	642	1243	18	14	4	4	4	8	1	0	221	230	126	1437	7114	1421	7	101	27	289
2016-07-28	1152	4216	5368	5534	10902	1325	1305	1149	892	603	382	249	129	78	212	172	243	369	202	161	277	294	26	96	26	17	1	3	344	61	3185	2803	2491	1714	1396	31	25	63	6	626	757	277	185	280	149	738	822	785	823	794	631	574	1298	6	9	10	7	2	9	3	1	249	262	138	1057	8626	1231	20	51	22	231
2016-08-28	1420	4244	5664	5425	11089	1470	1421	1298	1136	619	334	285	121	94	262	187	352	459	239	170	321	381	45	95	45	17	0	5	369	77	3189	2803	2496	1839	1527	35	342	60	24	96	703	265	155	232	442	1330	894	876	833	801	671	670	1290	18	10	11	3	1	4	1	1	232	238	213	1069	7781	1537	0	35	25	263
2016-09-28	1302	4260	5562	5383	10945	1176	1310	1235	973	508	269	327	137	105	287	197	246	391	272	164	247	368	8	55	8	18	0	3	352	71	3146	2780	2467	1717	1404	19	495	50	16	713	439	221	60	226	339	753	807	838	804	826	547	621	1155	15	7	7	3	1	4	2	0	214	220	240	1052	7418	1437	0	59	21	227
2016-10-28	1232	3472	4704	4857	9561	1412	1442	1092	906	537	292	188	97	35	260	167	297	445	231	139	278	450	14	144	14	18	0	1	344	57	708	699	633	601	591	42	307	32	18	755	585	120	91	107	132	497	577	608	612	495	463	319	1013	14	10	5	8	1	9	1	1	241	252	173	2040	14170	969	2	61	23	131
2016-11-28	1228	4099	5327	5702	11029	849	1040	1062	972	554	275	203	137	18	220	156	291	417	243	136	284	409	11	256	11	5	2	1	298	47	3132	2767	2482	1760	1630	87	410	43	27	976	1023	213	333	258	576	843	892	830	857	896	639	605	1098	41	13	4	9	2	11	0	0	264	275	225	2183	18235	1358	0	51	23	249
2016-12-28	1137	4332	5469	4807	10276	1039	1237	1326	1163	531	269	182	100	13	212	271	355	616	271	194	374	492	11	86	11	11	0	2	387	68	3182	2842	2627	1876	1605	89	305	43	21	1526	1569	276	334	84	89	862	877	904	828	902	542	653	1091	14	12	3	2	3	5	2	0	218	225	248	1776	15863	1235	12	50	32	186
2017-01-28	1202	4153	5355	5475	10830	1241	1347	1298	1148	518	264	275	133	27	183	256	305	491	176	223	281	476	15	151	15	3	0	1	295	45	3157	2854	2565	1884	1602	34	268	9	3	236	818	228	260	195	347	673	755	738	662	788	614	517	1032	2	2	8	0	0	0	0	0	255	255	271	2155	17718	1351	3	52	24	259
2017-02-28	1140	4269	5409	4543	9952	1066	1120	1103	1070	535	313	229	122	53	231	202	260	460	210	163	224	336	51	179	51	6	0	0	204	58	3173	2871	2633	1995	1671	29	275	41	21	237	853	261	276	65	150	875	942	950	885	981	676	736	1132	3	7	8	3	4	7	2	0	283	292	198	2874	19448	1145	0	57	36	265
2017-03-28	1110	4244	5354	5043	10397	1330	1291	1204	1161	572	224	212	121	13	237	194	251	439	221	176	231	436	6	184	6	7	0	0	264	48	3193	2874	2661	1972	1645	29	444	36	21	833	949	263	236	203	191	905	913	946	880	1146	552	678	1083	3	2	8	1	3	4	0	0	270	274	222	2425	19540	1077	1	63	29	251
2017-04-28	1123	4338	5461	5134	10595	1269	1271	1250	1116	560	233	199	138	26	248	228	276	379	211	225	229	340	38	238	38	0	0	2	301	70	3222	2981	2610	1973	1601	29	526	37	54	137	745	143	205	246	409	798	887	890	889	966	789	701	1179	16	14	1	1	2	3	1	2	215	221	220	2162	17572	978	56	54	37	208
