monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	1034	1993	3027	2034	5061	1285	1145	1098	562	211	34	287	236	44	231	194	215	517	117	105	146	294	0	9	0	26	0	1	137	13	569	532	516	531	549	19	501	90	18	455	646	175	338	72	83	601	621	594	585	549	728	628	622	9	2	1	5	2	7	2	1	222	232	116	2873	21537	915	5	28	24	175
2016-02-28	975	1797	2772	2498	5270	1277	1192	1044	718	182	34	235	232	39	332	218	254	468	244	114	210	353	2	28	2	9	0	0	179	33	718	610	584	578	648	24	396	85	0	269	418	193	281	33	149	577	713	686	670	766	678	657	642	4	1	1	10	2	12	4	1	256	273	38	1792	12623	1241	7	33	26	157
2016-03-28	585	2169	2754	2436	5190	1387	1328	1135	878	196	31	241	288	25	401	308	347	544	352	272	316	439	0	44	0	35	0	1	201	36	723	617	662	564	627	23	521	75	29	213	374	122	439	226	78	630	726	714	749	679	914	758	672	12	9	1	14	5	19	2	1	252	274	161	1590	10208	1426	2	40	29	133
2016-04-28	557	2063	2620	2395	5015	1379	1276	1111	817	170	17	249	259	29	353	315	283	450	319	274	253	396	0	38	0	52	0	1	152	21	702	760	679	643	549	25	444	115	13	357	447	186	353	143	101	539	641	668	657	742	969	774	673	2	4	0	6	2	8	1	1	190	200	427	1620	9376	1542	3	36	26	154
2016-05-28	688	1770	2458	2158	4616	1545	1449	1097	931	196	28	254	278	22	367	238	399	430	383	216	354	379	0	60	0	23	0	2	139	25	740	757	698	657	643	19	706	79	31	373	627	163	474	195	36	704	706	729	704	843	842	771	652	7	4	2	6	3	9	2	1	216	228	230	1344	10472	1122	3	31	29	144
2016-06-28	646	1844	2490	2628	5118	1511	1411	1045	761	190	16	232	272	13	345	231	290	409	333	209	257	303	0	64	0	26	3	0	164	15	801	785	692	632	695	9	32	100	32	323	580	152	299	79	26	626	750	722	743	639	795	669	606	10	6	0	14	1	15	2	0	135	152	153	1549	11449	921	0	24	24	147
2016-07-28	759	1859	2618	2515	5133	1392	1370	1056	758	180	30	301	300	43	361	209	339	446	356	203	276	359	8	55	8	40	0	0	223	33	679	702	700	608	618	15	106	53	33	168	583	170	430	138	28	644	676	676	665	707	651	668	791	5	7	0	14	1	15	0	0	207	222	169	1486	10237	1200	0	42	24	123
2016-08-28	842	1720	2562	2618	5180	1678	1535	1174	905	185	29	294	315	38	396	226	391	527	384	177	343	440	5	58	5	35	0	4	190	28	724	739	763	648	685	29	9	83	33	170	485	300	378	118	32	667	708	702	713	644	713	699	811	7	8	1	19	3	22	1	1	199	223	224	1461	11348	1155	0	45	21	147
2016-09-28	802	1894	2696	2567	5263	1676	1644	1178	986	207	32	347	288	28	414	418	482	460	410	399	421	411	3	23	3	39	0	0	162	29	761	766	759	715	715	16	0	64	41	126	629	305	309	259	58	691	740	749	728	634	726	747	835	5	5	1	6	2	8	3	0	199	210	307	1253	10168	1164	2	44	29	149
2016-10-28	766	1760	2526	2691	5217	1435	1542	1343	999	182	28	278	358	33	378	275	427	634	367	244	377	551	0	22	0	25	0	1	151	27	708	721	749	638	615	25	60	83	39	299	655	272	300	256	154	731	750	691	697	632	720	725	861	7	8	0	11	0	11	0	3	182	196	246	1924	16540	1178	2	25	25	156
