monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	3401	8230	11631	8575	20206	4251	4939	2552	1868	957	421	597	164	434	926	587	686	981	798	558	657	842	22	307	22	65	7	15	400	73	2863	2854	2738	2413	2572	61	1450	150	8	1287	1332	155	1540	450	491	2771	3062	3044	2912	2273	2180	2662	1623	51	36	18	18	8	26	10	3	552	591	936	3973	18773	895	26	83	72	343
2016-02-28	3537	8554	12091	10986	23077	4377	3509	2870	1893	1041	433	702	146	390	869	744	819	1206	885	603	662	968	16	325	16	85	0	20	636	86	3042	2906	3042	2483	2279	78	1896	150	7	603	1476	198	1090	526	359	2933	3464	3505	3379	2953	3129	2933	1826	43	58	13	13	5	18	8	1	539	566	2346	3254	17439	1970	15	92	85	333
2016-03-28	2176	10283	12459	11066	23525	3827	3433	2674	2044	1127	463	667	212	402	954	718	769	979	850	703	638	843	26	213	26	72	5	44	509	62	3049	2825	2776	2392	2275	53	1600	157	5	688	1141	217	1194	577	516	2514	3219	3299	3282	3023	3003	2799	2147	86	119	10	26	2	28	8	4	395	435	795	3753	14712	1102	165	72	63	302
2016-04-28	2319	9580	11899	11458	23357	4472	3450	2712	2368	1024	491	709	148	418	1049	753	680	1040	964	713	641	877	13	364	13	33	0	34	396	97	3105	2997	2711	2381	2303	80	1392	214	13	1558	1269	257	1745	693	570	1823	3226	3282	3122	2900	2931	2895	2218	47	70	15	40	3	43	7	4	394	448	485	3793	17826	633	6	60	71	335
2016-05-28	2375	9305	11680	10778	22458	3751	3101	2504	1999	1192	521	790	188	403	1049	825	845	1176	1023	778	764	955	10	302	10	56	1	15	344	58	2961	2846	2708	2436	2261	32	1504	35	9	805	1294	235	1348	820	597	3762	4071	3363	3281	2974	3043	2859	2572	70	60	15	25	2	27	7	2	455	491	591	5130	32779	2833	5	73	72	289
2016-06-28	2395	9570	11965	10811	22776	3781	3374	2660	2329	1265	557	753	165	450	1019	908	860	1145	982	817	825	949	25	317	25	57	0	17	449	188	2869	2828	2750	2489	2274	40	736	133	11	774	951	375	1289	656	570	3405	3335	3362	3233	3165	3277	2891	2471	43	82	26	24	3	27	10	2	426	465	394	5463	16219	826	117	62	58	303
2016-07-28	2435	8558	10993	10356	21349	3440	3339	2797	2337	1646	495	562	210	500	953	901	1024	1198	934	811	885	1018	40	326	40	74	1	15	403	83	2437	2416	2488	2119	2000	47	1014	145	2	595	967	275	917	814	563	3151	3211	3303	3166	3043	3168	2913	2826	37	92	19	24	3	27	3	9	398	437	404	4050	14127	512	0	69	69	319
2016-08-28	2748	8386	11134	9817	20951	3961	3543	2921	2842	1165	578	979	220	634	1179	945	928	1191	1060	896	795	877	36	401	36	103	24	25	285	46	2870	2818	3080	2694	2456	72	1496	193	2	699	1131	502	1257	836	766	3373	3508	3517	3325	3235	3487	2983	2819	38	92	20	30	3	33	19	6	455	513	617	2524	11298	547	6	68	68	341
2016-09-28	2435	8034	10469	10425	20894	3592	3280	2757	2548	1068	482	904	229	618	1060	897	774	1064	1020	876	684	827	61	370	61	82	0	10	290	55	2703	2695	2926	2625	2346	97	1602	35	11	4161	1639	398	1144	923	723	3275	3482	3541	3385	3229	3295	3088	2612	31	105	13	47	4	51	12	4	429	496	397	3171	15583	586	0	72	72	294
2016-10-28	2441	8133	10574	9616	20190	3645	3296	2856	2534	1199	574	1083	260	663	1108	952	791	1156	1048	912	712	857	56	425	56	46	1	24	429	45	2719	2685	3091	2719	2695	127	1872	101	9	962	2289	289	1357	902	872	3471	3581	3563	3580	3360	3505	3134	2870	46	125	17	27	4	31	8	2	440	481	511	4807	21738	673	601	66	80	246
2016-11-28	2535	7934	10469	9989	20458	4093	3335	2760	2802	1057	571	980	232	651	1127	961	821	1238	1089	896	776	975	46	414	46	70	2	21	495	82	2538	2668	3181	2834	2713	165	2042	185	12	827	3527	215	1522	1123	846	3406	3563	3575	3433	3269	3278	3024	2827	47	102	13	21	3	24	12	3	544	583	528	6641	30492	548	7	62	62	551
2016-12-28	2285	8021	10306	9445	19751	3189	3105	2377	2409	1104	570	983	214	650	1044	932	834	1301	996	830	740	832	33	323	33	45	3	12	400	34	2384	2498	2960	2526	2418	174	2018	31	12	1423	3501	229	1405	1031	798	3153	3212	3382	3179	3216	2997	2907	2646	57	111	10	22	3	25	3	3	548	579	591	5461	27545	554	0	63	62	542
2017-01-28	2253	7574	9827	9346	19173	3116	2877	2392	2297	1007	537	776	208	576	1015	920	859	1184	943	867	830	880	41	420	41	48	1	10	205	77	2357	2376	2908	2602	2427	75	1913	105	13	653	3127	231	1020	987	736	3078	3127	3173	3129	2951	3069	2722	2725	41	104	2	14	4	18	5	1	540	564	609	6389	25132	975	15	74	57	268
2017-02-28	2233	7791	10024	9453	19477	3885	3653	2979	2601	1108	528	766	234	491	984	953	1003	1301	888	829	840	954	24	573	24	52	7	11	282	105	2358	2604	3170	2750	2637	176	2221	102	14	1045	2759	261	1119	930	618	3269	3339	3350	3339	3094	3061	2744	2432	37	57	13	4	0	4	8	6	483	501	619	5799	27681	801	45	69	61	232
2017-03-28	2373	7759	10132	9356	19488	3476	3400	2883	2624	979	422	907	180	627	1096	1004	928	1285	933	955	836	1037	40	548	40	49	4	14	326	89	2397	2672	3198	2931	2688	234	2912	108	47	1021	2382	360	1337	972	740	3093	3229	3346	3386	3740	3185	2882	2127	28	60	13	18	1	19	6	2	464	491	573	7164	27369	836	3	79	73	272
2017-04-28	2660	7785	10445	9433	19878	3622	3652	2865	2598	1011	482	974	196	617	1039	995	991	1304	1000	957	926	1076	36	448	36	63	4	17	281	65	2345	2478	3377	2809	2644	487	2371	138	135	1342	2700	177	1098	1070	883	3181	3298	3331	3414	2370	5363	3015	2306	21	48	11	25	4	29	12	6	406	453	587	6636	28708	1518	54	69	78	278
2017-05-28	2630	8250	10880	9431	20311	3460	3469	2935	2538	1004	428	891	178	583	929	806	875	1269	878	858	806	1086	31	606	31	84	3	9	213	31	2349	2462	2970	2740	2716	150	2323	104	34	1321	2236	171	1309	969	700	2986	3054	3136	3057	2356	3116	2803	2095	37	70	12	20	2	22	15	5	423	465	535	6679	26215	587	0	87	78	547
2017-06-28	2295	8179	10474	9753	20227	3160	3501	2765	2494	963	510	841	182	617	966	882	853	1273	933	871	797	1056	30	528	30	69	28	54	215	33	2351	2491	2911	2670	2660	169	2702	80	11	1167	2153	184	1267	946	770	3101	3175	3190	3222	3284	3143	2875	2178	33	92	7	24	4	28	9	4	411	452	381	5656	24454	1026	4	77	80	538
2017-07-28	2575	8157	10732	9438	20170	3654	4761	3050	2786	1018	500	913	215	637	992	873	911	1343	816	755	819	1110	33	611	33	86	35	47	317	38	2342	2488	3102	2895	2660	174	2733	119	39	835	1841	308	1190	1108	781	3305	3419	3417	3302	3628	3412	2928	2433	34	72	15	11	4	15	16	4	466	501	627	6258	24677	765	23	81	73	556
2017-08-28	2695	7874	10569	9728	20297	4284	4218	3583	3039	1000	484	841	222	648	1117	982	1020	1389	1027	956	966	1222	50	639	50	88	27	55	296	53	2369	2469	3128	2828	2716	182	2917	125	3	893	1773	212	1293	1066	860	3196	3249	3354	3259	3355	3282	2972	2449	21	22	17	18	2	20	12	7	433	472	810	6024	24275	657	23	89	108	277
2017-09-28	2625	8204	10829	9234	20063	3859	3973	3428	2970	1038	509	859	201	716	1184	1066	1178	1555	1126	1045	1099	1286	53	485	53	76	10	32	232	142	2316	2376	3053	2874	2692	208	2526	98	3	757	1441	425	964	1156	929	3231	3370	3503	3558	3283	3232	3000	2583	24	71	12	27	9	36	11	3	443	493	652	4415	19016	875	11	86	105	643
2017-10-28	2792	10439	13231	9590	22821	3680	3873	3239	3140	988	546	869	203	713	1153	989	1120	1496	1054	929	981	1219	42	490	42	85	26	45	387	47	2583	2610	3269	3136	3006	160	2517	95	12	723	1478	107	1328	994	915	3399	3560	3551	3725	3065	3393	3027	2412	20	80	15	27	9	36	16	5	491	548	790	5417	19462	818	0	69	83	722
2017-11-28	2885	8247	11132	9354	20486	3582	3745	3080	2876	987	589	852	203	708	1155	1016	1141	1429	1089	1008	1031	1209	49	392	49	98	81	66	259	34	2383	2456	3103	2968	2815	232	2357	106	11	1197	1663	268	1245	1042	822	3404	3576	3524	3405	3449	3293	3089	2653	39	79	15	27	6	33	13	9	518	573	913	5634	22000	1205	23	113	82	327
2017-12-28	2602	8231	10833	9839	20672	3799	3823	3168	3244	1018	616	812	150	705	1216	1032	1123	1492	1122	1007	987	1284	52	388	52	93	41	47	219	35	2261	2311	2904	2808	2612	149	2346	54	22	1238	1493	245	1295	1040	878	3177	3341	3410	3237	3160	3062	3141	2451	71	59	5	12	3	15	15	3	573	606	878	4750	21361	1199	25	79	77	308
2018-01-28	2402	8592	10994	9281	20275	3631	3677	2924	2848	956	636	902	153	738	1207	1002	1193	1539	1144	975	1082	1295	54	467	54	102	40	61	235	42	2155	2355	2945	2810	2588	159	2237	107	10	812	1774	226	1052	1027	836	3298	3348	3403	3212	3167	3279	3022	2622	51	62	11	17	3	20	10	2	708	740	737	5299	22690	827	0	83	84	309
2018-02-28	2598	8076	10674	9577	20251	3331	3490	2850	2298	990	596	685	135	570	947	929	977	1399	892	856	880	1169	83	501	83	103	64	69	286	30	2245	2370	3077	2955	2628	152	2120	116	9	1336	2214	329	1162	862	757	3407	3570	3627	3575	3530	3362	3252	2507	19	18	6	12	3	15	15	2	595	627	836	4642	23440	2111	146	105	76	312
2018-03-28	2464	8466	10930	9545	20475	13324	3554	2825	2456	1020	530	726	146	623	1063	1014	1052	1353	964	931	936	1279	81	497	81	106	36	50	272	27	2329	2402	3046	2857	2665	241	1572	131	11	1330	2329	562	1070	518	695	3236	3400	3479	3413	3221	3298	3345	2443	45	47	11	8	3	11	8	1	487	507	700	5147	25014	756	2	79	93	295
2018-04-28	2452	8068	10520	9703	20223	3195	3393	2820	2551	935	563	781	108	645	1111	999	1087	1458	1026	905	993	1376	52	498	52	77	3	19	213	43	2225	2310	2755	2732	2582	192	1281	118	5	1652	2148	394	1418	810	738	2812	2932	3039	3019	2838	2956	2736	2503	38	57	13	13	2	15	11	3	480	509	960	6107	24801	1607	28	69	57	287
2018-05-28	2180	8142	10322	9589	19911	3477	3278	2888	2809	1036	558	770	129	697	1126	960	1052	1206	1074	875	919	1082	27	689	27	99	4	15	205	31	2113	2258	2886	2892	2698	187	1209	223	16	1639	2328	359	1116	795	784	3157	3347	3203	3182	3337	3156	2882	2568	43	62	8	15	2	17	5	3	376	401	426	5459	20715	1053	33	58	62	267
2018-06-28	2023	8182	10205	9421	19626	2836	3178	2640	2393	982	585	762	141	660	1001	795	954	1268	989	794	851	1048	25	1429	25	87	1	19	233	65	2105	2290	2883	2787	2680	199	998	203	10	1745	2444	718	1215	794	765	3057	3370	3310	3186	3206	3067	2790	2326	42	46	5	12	2	14	17	1	418	450	472	3739	19581	853	23	89	75	292
2018-07-28	2313	7975	10288	9277	19565	3771	3584	2942	2581	955	529	725	160	658	1103	952	1017	1360	1023	895	875	1154	19	1909	19	88	1	25	241	53	2194	2274	2978	2791	2651	201	1795	204	122	1721	2929	390	1670	973	834	3037	3231	3277	3327	3103	2993	2868	2377	23	54	13	19	4	23	13	5	479	520	468	6723	26776	951	2	74	74	297
2018-08-28	2279	7861	10140	9144	19284	3664	3490	2853	2584	928	546	867	134	762	1182	980	1004	1375	1120	919	902	1230	62	2309	62	82	4	21	181	42	2240	2338	2780	2659	2604	234	2091	180	11	1130	2463	375	1243	1187	1058	2785	2808	2760	2699	2872	2932	2775	2436	31	64	7	8	7	15	9	2	418	444	626	5990	26220	781	16	67	77	313
2018-09-28	2417	7982	10399	9012	19411	3958	4100	3323	2804	911	490	877	180	745	1226	993	1156	1536	1151	904	1025	1363	68	3079	68	69	2	32	290	145	2276	2232	2795	2574	2511	156	2102	150	8	1440	2920	379	1606	1190	1000	2903	3230	3138	3048	3207	3112	2945	2607	34	63	8	11	3	14	9	6	453	482	584	6795	27236	826	2	87	67	325
