monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	3010	6193	9203	5982	15185	2680	2479	1846	967	824	256	461	176	136	504	455	339	332	334	386	266	320	151	68	151	59	48	62	303	37	1403	1354	1401	1244	1256	126	1000	66	6	688	1011	185	1245	215	286	1260	1397	1346	1287	1048	882	1173	1288	6	4	1	6	6	12	7	4	338	361	996	6141	19103	3966	28	151	75	278
2016-02-28	2721	4913	7634	7496	15130	1792	1768	1700	1113	610	244	337	161	99	570	490	250	426	499	401	236	384	9	144	9	16	0	4	292	58	1209	1229	1275	1222	1198	111	897	70	86	708	705	210	914	105	219	1075	1239	1232	1198	1273	847	903	1179	85	0	0	5	6	11	6	3	281	301	1233	3951	11368	3736	9	213	53	294
2016-03-28	2080	6110	8190	9103	17293	1844	1448	1420	1208	774	257	489	160	149	568	460	626	554	636	403	353	458	11	217	11	12	0	1	357	41	1378	1320	1283	1194	1206	127	765	86	8	566	1007	298	962	250	230	917	1319	1362	1291	1150	1439	960	1731	10	13	1	6	3	9	3	1	258	271	721	2359	12697	2016	172	160	135	347
2016-04-28	1944	6999	8943	8278	17221	2135	1851	1700	1298	849	302	435	178	125	628	531	438	723	661	309	382	552	61	92	61	15	0	2	259	34	1375	1351	1381	1241	1217	143	788	42	16	803	1143	289	1101	278	380	1141	1339	1359	1310	1295	1156	1098	1616	14	5	4	5	2	7	3	3	232	245	409	3359	13997	2143	3	211	69	362
2016-05-28	2197	6668	8865	8107	16972	2288	1780	1757	1108	955	349	446	213	228	570	668	365	570	507	675	317	357	30	86	30	18	18	13	338	43	1168	4430	1305	1539	1309	141	794	44	24	681	780	180	843	217	372	1282	1184	1292	1213	1084	1086	1096	1546	2	10	0	4	0	4	5	0	237	246	475	2693	13467	1657	46	213	75	439
2016-06-28	2082	5663	7745	8262	16007	1944	1602	1398	1138	778	362	368	236	72	624	529	397	523	619	528	391	540	18	90	18	4	1	1	245	23	1158	1215	1243	1201	1098	70	477	35	24	548	499	179	675	202	348	1162	1248	1300	1218	1185	1126	1013	1503	20	3	1	0	0	0	4	1	250	255	270	2138	12595	2174	40	216	78	401
2016-07-28	2265	5250	7515	8193	15708	2165	1685	1842	1097	985	356	408	255	135	496	330	427	740	497	292	363	504	46	112	46	30	10	18	272	34	1131	1097	1176	1135	1068	64	295	83	5	521	520	140	495	139	213	1175	1144	1196	1175	1043	1148	943	1788	6	0	0	1	3	4	3	3	307	317	322	1574	7915	1283	47	166	52	404
2016-08-28	2633	5336	7969	8198	16167	2600	1914	1596	1554	827	318	364	252	221	549	359	359	753	367	365	300	361	31	89	31	10	0	0	244	33	1283	1271	1381	1257	1269	93	607	55	9	492	336	178	563	88	172	1330	1270	1219	1200	1314	1256	992	1694	7	0	0	4	3	7	9	5	289	310	321	2221	9578	1200	0	214	62	406
2016-09-28	2767	5151	7918	8607	16525	2595	2284	2605	2191	2062	453	406	178	209	547	559	604	616	338	363	483	380	75	101	75	10	0	5	270	56	1320	1329	1297	1277	1296	149	985	58	40	491	681	250	645	190	241	1275	1328	1294	1221	1406	1326	1098	1548	5	4	2	4	1	5	4	0	276	285	371	1646	9959	1446	99	185	121	467
2016-10-28	2534	5807	8341	8898	17239	2137	1935	1807	1416	920	258	468	229	159	454	354	429	535	455	365	390	414	6	68	6	15	0	1	270	46	1305	1259	1263	1241	1169	136	1036	73	23	1110	3372	229	1164	301	307	1234	1303	1240	1225	1299	1240	1090	1647	3	1	3	2	1	3	1	2	223	229	498	4119	21708	1694	2	233	84	464
