monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2017-07-28	3708	9443	13151	11886	25037	4053	3504	2737	2303	867	1113	617	162	526	991	918	967	1064	901	808	888	937	6	122	6	119	5	45	392	179	1736	1740	1974	1636	1652	48	2539	111	14	328	953	286	443	924	914	3117	3012	5348	3259	3368	3179	2840	3213	22	25	8	45	8	53	5	6	321	385	436	2282	13101	788	17	102	77	318
2017-08-28	3970	9692	13662	11800	25462	4383	3878	3370	2796	849	1260	729	155	611	1080	943	1067	1115	1016	912	1011	1086	11	243	11	125	11	53	404	145	1904	2066	2138	1929	1910	49	2908	156	12	409	1080	205	413	1055	1083	3272	3273	3246	3234	3196	3554	3153	3281	56	20	29	30	11	41	12	2	326	381	474	2502	14008	880	12	91	74	339
2017-09-28	3593	9415	13008	12442	25450	3544	3687	3175	2735	895	1224	768	159	925	1132	904	956	1019	1128	910	938	989	20	133	20	181	5	27	393	140	1773	1970	2031	1829	1918	46	3192	109	6	286	955	278	380	1117	1025	2958	3068	3131	3065	3077	3180	2978	3418	21	21	37	59	15	74	11	1	314	400	423	2188	14010	691	0	114	74	351
2017-10-28	4162	9959	14121	11580	25701	4156	3725	3351	2893	1074	1658	844	161	1150	1201	1003	1140	1189	1150	941	1042	1088	10	172	10	179	9	39	481	146	1965	1892	2222	2040	1983	45	3435	110	20	364	1231	268	389	1236	1118	3395	3729	3462	3541	3318	3587	3330	4010	97	44	52	64	7	71	8	10	344	433	620	2201	13872	754	16	83	66	346
2017-11-28	4437	9154	13591	12082	25673	4100	3674	3162	2879	1087	1563	853	153	1186	1222	1065	1088	1223	1175	1034	1037	1173	22	283	22	159	14	26	390	108	2187	2021	2184	2162	2085	52	3107	80	5	285	781	258	395	1389	1356	4099	3916	3745	3624	3611	3616	3551	4035	33	28	37	68	12	80	11	7	411	509	572	1765	11798	1022	3	86	67	360
2017-12-28	3778	10353	14131	11438	25569	3318	3498	3111	2873	849	1469	791	134	1027	1155	992	1081	1224	1147	988	1088	1193	24	339	24	213	36	67	406	192	1655	1733	1664	1817	1659	92	2437	26	1	157	683	186	73	1207	1195	2863	2975	3139	3104	2933	2806	2907	3688	16	23	50	52	8	60	6	17	379	462	406	1291	9248	747	0	91	61	308
2018-01-28	4259	9539	13798	11828	25626	3451	3251	2996	2782	985	1499	794	138	944	1189	957	1028	1187	1145	917	971	1130	5	338	5	192	15	37	371	107	1643	1452	1664	1710	1478	34	2988	26	3	472	969	194	113	1284	1228	2336	2873	2696	2650	2791	2610	2601	3903	11	97	42	51	10	61	7	5	482	555	569	1977	11819	704	6	94	64	353
2018-02-28	3928	10143	14071	11823	25894	3137	2944	2870	2667	913	1325	643	113	720	1013	873	945	1145	956	846	926	1136	8	310	8	137	2	21	358	109	1742	1679	1455	1605	1522	41	2412	18	4	313	785	204	121	1017	1026	3163	2849	2730	2576	2508	2500	2562	3517	5	8	29	31	14	45	5	4	414	468	503	2161	11367	756	3	82	77	347
2018-03-28	3849	10038	13887	12031	25918	3399	3130	2865	3052	944	1447	774	116	797	1160	1013	1047	1144	1112	948	1004	1142	9	352	9	137	6	34	324	109	1598	1691	1680	1631	1635	52	1829	49	2	351	912	292	234	1012	1030	2753	2833	2851	2735	2541	2502	2436	3536	12	18	34	34	14	48	3	2	347	400	615	2199	13694	692	12	91	72	325
2018-04-28	3965	10521	14486	11665	26151	3386	3455	2703	2828	907	1263	737	114	759	1115	921	1029	1106	1039	902	966	1066	3	309	3	148	2	27	314	217	1739	1684	1606	1689	1459	41	2037	113	15	283	992	186	313	894	1010	2616	2616	2791	2717	2505	2373	2457	3437	7	18	28	21	9	30	3	6	322	361	511	2031	12374	721	0	85	75	349
2018-05-28	3923	9863	13786	12395	26181	3274	2986	2499	2480	870	1399	660	43	687	1041	928	983	1117	1017	876	935	1037	33	300	33	193	24	16	391	101	1575	1597	1624	1539	1390	29	2040	27	0	206	749	176	114	876	951	2656	2711	2649	2729	2538	2445	2468	3645	5	5	27	42	9	51	15	7	342	415	423	1639	10043	645	9	81	62	315
2018-06-28	3343	10948	14291	12030	26321	2981	2842	2384	2263	877	1181	600	32	643	950	812	866	952	927	804	830	937	7	296	7	100	5	21	316	108	1572	1684	1806	1768	1528	21	1626	35	10	345	846	227	147	878	924	2609	2766	2770	2792	2821	2665	2453	3219	4	14	25	21	12	33	11	1	323	368	352	1940	10569	867	2	109	89	333
2018-07-28	3518	10662	14180	12527	26707	3493	2831	2872	2083	817	1248	648	23	959	997	874	890	1046	938	834	830	957	27	376	27	165	2	26	308	221	1679	1710	1714	1828	1728	74	2099	130	28	559	951	264	411	1045	940	2747	2907	2745	2778	2773	3028	2791	3208	12	31	39	30	8	38	10	1	320	369	417	2273	13557	820	2	103	69	342
2018-08-28	3335	10688	14023	12784	26807	3308	3098	2638	2364	857	1244	617	46	787	1035	1011	1015	1101	1022	954	1075	1051	25	550	25	160	3	28	288	224	1337	1314	1306	1268	1130	38	2511	100	21	508	834	192	413	921	954	2424	2468	2599	2557	2596	2710	2405	3194	4	14	32	31	6	37	12	4	391	444	361	2083	11979	2977	7	100	67	328
2018-09-28	3460	10391	13851	12476	26327	3394	2956	2820	2399	910	1364	738	38	780	1210	1107	1176	1219	1168	1049	1157	1214	47	475	47	217	4	41	329	202	1747	1888	1795	1825	1812	41	2400	29	4	460	1472	209	463	1246	1098	2774	2701	2682	2748	2657	2924	2504	3523	32	9	30	48	7	55	8	6	352	421	406	2157	11934	870	5	95	70	353
