   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	86212	31301	9690	9945	2866	1386	640	9742	10382	65570	76.0567
Boalmari	50883	17652	3611	8677	3506	242	1033	3576	4609	38297	75.2648
Bhanga	48086	18887	3635	5023	2613	171	820	4261	5081	35410	73.6389
Char Bhadrashion	12186	3474	1587	1445	677	225	110	1017	1127	8535	70.0394
Nagarkanda	67035	25012	6415	7661	3043	611	752	3893	4645	47387	70.6899
Sadarpur	32399	10468	3350	4163	1298	432	140	2648	2788	22499	69.4435
Alphadanga	22382	8573	1660	3175	947	23	517	1294	1811	16189	72.3304
Modhukhali	40389	16420	2582	4714	1455	222	731	4224	4955	30348	75.1393

 
