   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34263	13882	1355	4254	430	1004	1998	4303	6301	27226	79.4618
Kaharole	35264	13472	524	4353	555	910	2079	5728	7807	27621	78.3263
Fulbari	36615	15126	1939	2120	508	1387	3658	4192	7850	28930	79.0113
Khanshama	40341	15974	575	5995	421	1792	2114	4784	6898	31655	78.4686
Dinajpur Sadar	99089	39145	7125	13688	1160	2633	7604	8360	15964	79715	80.4479
Hakimpur	20249	7738	1720	2355	452	795	2207	1140	3347	16407	81.0262
Birganj	68967	28220	1621	7760	472	3573	3808	9200	13008	54654	79.2466
Ghoraghat	26067	11110	1294	2523	779	1018	1893	1991	3884	20608	79.0578
Birol	55887	23546	1703	5508	1169	2099	3045	7914	10959	44984	80.4910
Chirir Bandar	64451	28356	1800	7045	556	1466	4332	8538	12870	52093	80.8257
Parbatipur	82747	32192	4667	10033	1478	2330	8414	9287	17701	68401	82.6628
Nawabganj	49349	20857	1518	6435	1054	1525	4292	3401	7693	39082	79.1951
Birampur	36648	15029	1685	2742	1182	1245	4869	2831	7700	29583	80.7220

 
