   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19856	8862	999	1781	210	122	215	2368	2583	14557	73.3129
Bahubal	33190	14117	2404	3397	1031	487	1022	2320	3342	24778	74.6550
Madhabpur	61654	28625	3726	4705	1808	908	2596	4061	6657	46429	75.3057
Lakhai	27730	11334	1804	2986	382	295	352	2214	2566	19367	69.8413
Habiganj Sadar	58628	23741	4201	7939	2376	1218	2371	5227	7598	47073	80.2910
Baniachhong	56169	21213	3932	6417	1079	230	1621	3309	4930	37801	67.2987
Chunarughat	59502	25466	3798	6728	2212	549	2974	3490	6464	45217	75.9924
Nabiganj	57750	21497	2603	7614	3184	1943	2860	3458	6318	43159	74.7342

 
