   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	55477	21500	2853	10268	2031	744	926	3078	4004	41400	74.6255
Rayganj	64077	30712	2065	9868	1980	593	1368	2090	3458	48676	75.9649
Tarash	43282	21250	1417	5516	814	689	1204	1101	2305	31991	73.9129
Sirajganj Sadar	79601	34399	5253	15085	2394	474	1167	2113	3280	60885	76.4877
Kamarkhand	27014	11287	1142	4750	1106	383	262	866	1128	19796	73.2805
Chouhali	21040	8091	954	3395	797	349	245	382	627	14213	67.5523
Ullahpara	118133	49905	7262	22384	2940	1658	1897	4093	5990	90139	76.3030
Belkuchi	56898	27885	4207	5062	1683	192	666	1126	1792	40821	71.7442
Shazadpur	117328	40293	6138	30915	3860	920	312	3670	3982	86108	73.3908

 
