   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	53439	20219	4277	8490	1412	1254	544	4288	4832	40484	75.7574
Begumganj	108602	38842	8017	18477	4662	2406	917	9391	10308	82712	76.1607
Companiganj	48694	16795	3525	7046	1975	985	921	2735	3656	33982	69.7868
Sudharam (Sadar)	88094	27724	7980	17495	2271	2515	1054	6722	7776	65761	74.6487
Hatiya	72396	26968	3638	17524	1154	1838	2098	1524	3622	54744	75.6174
Chatkhil	44625	16815	2625	5937	1816	1414	314	3616	3930	32537	72.9120
Subarna Char	51176	16582	4834	9737	852	2587	1177	2817	3994	38586	75.3986
Sonaimuri	64059	25477	4810	9398	2041	868	333	6193	6526	49120	76.6793
Kabirhat	35377	12628	2321	6831	891	1288	186	3108	3294	27253	77.0359

 
