   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	14167	5047	1404	1671	623	760	524	1249	1773	11278	79.6075
Gowainghat	46037	12825	3333	8491	2481	726	1310	4129	5439	33295	72.3223
Jakiganj	31352	8720	3782	4245	2063	973	1451	1392	2843	22626	72.1676
Jaintapur	25062	7749	1970	5228	931	515	572	1174	1746	18139	72.3765
Balaganj	48136	14048	4693	7401	1730	2135	744	4384	5128	35135	72.9911
Golapganj	42524	13922	6556	3405	1071	864	823	3834	4657	30475	71.6654
Sylhet Sadar	79071	28875	9246	9216	1605	2244	1431	4657	6088	57274	72.4336
Biani Bazar	30923	8903	3771	3392	2619	344	975	1760	2735	21764	70.3813
Kanaighat	42026	11987	4273	7661	2783	659	1984	1241	3225	30588	72.7835
Biswanath	30314	11406	3247	2765	751	898	325	3218	3543	22610	74.5860
Companiganj	25646	8957	2491	5058	779	571	132	1732	1864	19720	76.8931
South Shurma	46959	16335	4968	6854	1399	1557	1019	3382	4401	35514	75.6277

 
