   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34393	13856	1348	4233	482	1074	2023	4344	6367	27360	79.5511
Kaharole	35430	13461	543	4404	540	970	2112	5797	7909	27827	78.5408
Fulbari	36724	15150	1932	2115	539	1390	3690	4222	7912	29038	79.0709
Khanshama	40658	15986	574	5989	430	1897	2142	4832	6974	31850	78.3364
Dinajpur Sadar	99354	38996	7023	13867	1184	2903	7712	8476	16188	80161	80.6822
Hakimpur	20429	7856	1683	2369	468	843	2235	1177	3412	16631	81.4088
Birganj	69267	28352	1636	7838	478	3656	3873	9317	13190	55150	79.6194
Ghoraghat	26101	11033	1318	2494	782	1083	1900	2011	3911	20621	79.0046
Birol	55994	23501	1686	5500	1196	2271	3075	7997	11072	45226	80.7694
Chirir Bandar	64677	28242	1805	6980	578	1527	4361	8599	12960	52092	80.5418
Parbatipur	82999	32178	4677	10046	1538	2338	8516	9359	17875	68652	82.7142
Nawabganj	49476	20827	1538	6477	1086	1626	4319	3438	7757	39311	79.4547
Birampur	36763	14990	1720	2718	1169	1307	5040	2906	7946	29850	81.1958

 
