   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	52382	20066	4332	8443	1383	808	526	4217	4743	39775	75.9326
Begumganj	106524	40049	8041	18885	4301	1284	904	9236	10140	82700	77.6351
Companiganj	47686	16402	3426	6817	1953	768	949	2791	3740	33106	69.4250
Sudharam (Sadar)	86977	28097	8783	17527	2296	2283	956	6901	7857	66843	76.8514
Hatiya	70561	25716	3370	18308	1051	221	2075	1589	3664	52330	74.1628
Chatkhil	45109	16596	2297	6102	1854	1252	323	3717	4040	32141	71.2519
Subarna Char	48324	15603	5179	9390	620	2051	1049	2671	3720	36563	75.6622
Sonaimuri	62173	25140	4641	8914	2033	518	347	6083	6430	47676	76.6828
Kabirhat	30079	11518	2154	5271	884	510	199	3027	3226	23563	78.3370

 
