   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	13586	4628	1071	1725	697	346	255	993	1248	9715	71.5074
Gowainghat	41674	10502	2643	6920	2130	385	1009	3091	4100	26680	64.0207
Jakiganj	29826	8099	3256	3909	1776	484	987	1115	2102	19626	65.8016
Jaintapur	22947	6598	2057	4132	1150	169	466	824	1290	15396	67.0937
Balaganj	45502	12241	4172	7357	1776	1095	416	2728	3144	29785	65.4587
Golapganj	40244	12190	4837	3619	1206	866	547	2751	3298	26016	64.6457
Sylhet Sadar	77240	27116	7943	7949	1546	1833	685	3568	4253	50640	65.5619
Biani Bazar	30335	8167	3223	3481	2735	263	661	1227	1888	19757	65.1294
Kanaighat	41842	10691	3807	6708	2893	488	1625	757	2382	26969	64.4544
Biswanath	25613	9494	2013	2924	1146	453	202	1993	2195	18225	71.1553
Companiganj	21815	6423	1976	3641	808	589	87	1003	1090	14527	66.5918
South Shurma	44639	14411	3746	5994	1172	928	373	2587	2960	29211	65.4383

 
