   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	86714	29614	8146	14326	2909	2688	2570	6201	8771	66454	76.6358
Chouddagram	86180	32719	4444	17479	3302	1702	875	7160	8035	67681	78.5345
Barura	85882	32075	4421	16201	2862	2413	1962	5523	7485	65457	76.2174
Laksham	54650	22277	3042	9504	701	784	501	4604	5105	41413	75.7786
Burichong	64765	24026	5486	8268	2595	3562	2029	4557	6586	50523	78.0097
Brahmanpara	40145	15381	2611	6320	1582	1687	630	4109	4739	32320	80.5082
Homna	39835	12291	3545	8268	2096	651	368	2645	3013	29864	74.9692
Muradnagar	111518	38905	8617	19726	4322	3883	929	8820	9749	85202	76.4020
Debidwar	90064	36152	6138	15050	3290	1784	1375	7178	8553	70967	78.7962
Daudkandi	71782	23131	5207	12850	3450	1817	1107	7347	8454	54909	76.4941
Chandina	74574	27354	4131	13169	2219	1118	2459	4262	6721	54712	73.3661
Nangolkot	73718	22130	4956	13285	1381	1751	265	6931	7196	50699	68.7742
Meghna	22022	6903	1443	5496	584	389	124	2213	2337	17152	77.8858
Titash	37817	10569	3441	7906	1865	1105	456	4147	4603	29489	77.9782
Comilla Sadar South	81065	33228	3927	11360	1559	1447	1438	5109	6547	58068	71.6314
Monohargonj	48148	18516	3725	7556	1015	961	428	4449	4877	36650	76.1195

 
