   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	49482	17678	4070	6678	1304	341	399	3673	4072	34143	69.0008
Begumganj	96308	37648	5949	13292	2945	399	653	7234	7887	68120	70.7314
Companiganj	43447	14383	2679	7271	1892	652	552	2324	2876	29753	68.4811
Sudharam (Sadar)	110711	37690	8928	24049	2313	1359	1309	7505	8814	83153	75.1082
Hatiya	58556	19142	1962	13386	750	15	1325	1515	2840	38095	65.0574
Chatkhil	41535	14643	1729	5412	1349	546	190	2397	2587	26266	63.2382
Subarna Char	30804	9312	3564	5525	457	480	742	2057	2799	22137	71.8640
Sonaimuri	56332	22336	3779	6192	1804	192	247	4240	4487	38790	68.8596

 
