   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	57908	20831	4067	10562	2539	2744	1632	4777	6409	47152	81.4257
Bhariab Bazar	54320	22967	4011	8215	2036	2484	832	4096	4928	44641	82.1815
Austagram	28528	10852	1979	4634	1808	820	372	2766	3138	23231	81.4323
Kishoreganj Sadar	69262	31936	4529	8786	1956	3095	2710	4325	7035	57337	82.7828
Hossainpur	37254	17247	1821	4733	1630	1886	544	2814	3358	30675	82.3402
Nikli	26879	11844	1700	2646	2046	1096	206	2836	3042	22374	83.2397
Bazitpur	44730	20770	3616	4497	1517	1873	1347	3155	4502	36775	82.2155
Pakundia	41964	18661	2882	5193	1602	2032	1852	2269	4121	34491	82.1919
Itna	33158	15773	2199	3100	1325	912	862	2352	3214	26523	79.9897
Kuliarchar	33559	14726	1840	4130	1344	2165	1235	2392	3627	27832	82.9345
Tarail	29788	14008	2001	2905	1167	1555	865	2140	3005	24641	82.7212
Karimganj	53403	24702	3079	6471	2167	2905	1337	3705	5042	44366	83.0777
Mithamoin	23436	10906	1652	2329	924	399	866	1642	2508	18718	79.8686

 
