   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	56282	24836	4213	8282	1959	531	1056	3517	4573	44394	78.8778
Bhariab Bazar	51361	22293	5507	7270	1200	498	587	2558	3145	39913	77.7107
Austagram	25190	10584	2181	4139	1149	175	41	1677	1718	19946	79.1822
Kishoreganj Sadar	62333	31688	3447	6999	1164	1095	1694	3154	4848	49241	78.9967
Hossainpur	36917	17004	1697	4814	1371	754	442	2538	2980	28620	77.5253
Nikli	25788	11132	1837	3282	1873	147	133	2147	2280	20551	79.6921
Bazitpur	42902	20172	3461	4432	1273	273	1067	2285	3352	32963	76.8332
Pakundia	45984	20870	3643	5657	1649	565	1349	1937	3286	35670	77.5705
Itna	32131	15697	2441	3184	1005	333	545	1989	2534	25194	78.4103
Kuliarchar	32461	14594	1757	4094	1033	504	802	1832	2634	24616	75.8325
Tarail	29086	14883	1679	2430	794	359	557	1616	2173	22318	76.7311
Karimganj	53479	25729	3008	7736	2030	891	931	2833	3764	43158	80.7008
Mithamoin	21735	10433	1536	2248	853	62	471	1044	1515	16647	76.5908

 
