   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	44148	17110	4783	4883	395	1696	580	6253	6833	35700	80.8644
Poba (Sadar)	71870	19392	6485	15413	983	3162	897	13573	14470	59905	83.3519
Mohanpur	41969	17696	2648	7339	670	1583	973	4254	5227	35163	83.7833
Puthiya	48351	17951	4796	6204	528	1375	372	7671	8043	38897	80.4471
Bagmara	96621	39744	6877	13450	2477	3848	3529	9327	12856	79252	82.0236
Charghat	48678	18321	5194	6775	947	1270	503	5890	6393	38900	79.9129
Boalia	95426	35181	29483	8865	739	1357	608	5246	5854	81479	85.3845
Tanore	43577	17922	2510	4832	517	2503	1340	6309	7649	35933	82.4586
Godagari	69446	22203	6607	12375	1686	1270	2558	13122	15680	59821	86.1403
Bagha	43062	14292	4392	9089	481	1292	350	6657	7007	36553	84.8846

 
