   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	94311	32224	12400	12704	2498	3190	2246	10538	12784	75800	80.3724
Boalmari	55463	20313	4664	7800	3207	1051	1387	4827	6214	43249	77.9781
Bhanga	53578	19848	4116	5055	3781	1725	1289	7181	8470	42995	80.2475
Char Bhadrashion	13189	4093	1902	1613	663	792	172	1339	1511	10574	80.1729
Nagarkanda	36297	14213	3931	4718	1297	1179	965	3103	4068	29406	81.0150
Sadarpur	34346	11413	3673	4251	999	1124	232	3493	3725	25185	73.3273
Alphadanga	22831	8092	2010	3942	1228	365	680	1777	2457	18094	79.2519
Modhukhali	44454	17956	3259	5857	1054	1296	951	4664	5615	35037	78.8163
Saltha	33504	12359	3495	5045	1240	824	800	2433	3233	26196	78.1877

 
