   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	78247	28883	5823	13418	1395	1808	1190	2887	4077	55404	70.8065
Uzirpur	43722	19082	2048	6419	966	1006	551	3202	3753	33274	76.1036
Bakerganj	57656	20422	2808	8928	2166	419	1045	4813	5858	40601	70.4194
Babuganj	27085	10388	1126	4446	579	420	464	1278	1742	18701	69.0456
Mehendiganj	54977	19025	4046	8293	1781	626	2037	2312	4349	38120	69.3381
Gournadi	34046	13934	1311	4045	773	527	276	3076	3352	23942	70.3225
Muladi	33046	12099	2394	6423	1579	233	301	1385	1686	24414	73.8788
Hizla	22793	7758	1596	5124	818	105	350	607	957	16358	71.7676
Agailjhara	27179	11721	1382	2431	860	288	259	3093	3352	20034	73.7113
Banaripara	26727	11585	1061	2955	1132	387	259	1585	1844	18964	70.9545

 
