   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17768	6743	1690	2010	623	509	474	1576	2050	13625	76.6828
Gowainghat	51765	13496	3362	10555	2983	1862	1567	5898	7465	39723	76.7372
Jakiganj	34859	9847	3465	4950	2011	2234	1849	2382	4231	26738	76.7033
Jaintapur	28974	9387	2004	6671	1041	1010	817	1784	2601	22714	78.3944
Balaganj	49811	14100	4804	7792	1509	2543	1100	6047	7147	37895	76.0776
Golapganj	47055	15744	6736	3604	1595	2317	1193	5308	6501	36497	77.5624
Sylhet Sadar	93996	34155	8366	12105	1837	5767	2046	8265	10311	72541	77.1746
Biani Bazar	35025	11043	4135	3259	2058	891	1239	3208	4447	25833	73.7559
Kanaighat	46782	13971	4078	8910	1263	1602	2620	2043	4663	34487	73.7185
Biswanath	30147	10120	3545	2743	547	1223	686	4049	4735	22913	76.0042
Companiganj	27244	8719	1672	4758	898	1484	201	2835	3036	20567	75.4919
South Shurma	53243	18130	6046	7492	1423	2488	1287	4706	5993	41572	78.0797

 
