   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19509	8547	897	1692	220	83	209	2258	2467	13906	71.2799
Bahubal	32786	13990	2433	3484	1072	379	979	2260	3239	24597	75.0229
Madhabpur	60539	27990	3583	4615	1912	884	2476	3907	6383	45367	74.9385
Lakhai	27187	11079	1781	2970	347	251	314	2062	2376	18804	69.1654
Habiganj Sadar	57708	23410	4039	7303	2284	1029	2295	5011	7306	45371	78.6217
Baniachhong	55053	20490	3762	5879	1099	220	1525	3041	4566	36016	65.4206
Chunarughat	58446	25150	3860	6427	2254	621	3182	3445	6627	44939	76.8898
Nabiganj	56410	20374	2288	7387	3235	1765	2805	3283	6088	41137	72.9250

 
