   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	46868	16665	1840	10701	1585	600	396	3567	3963	35354	75.4331
Matlab (South)	42182	14350	2586	9817	697	625	465	2738	3203	31278	74.1501
Hajiganj	61006	24219	2160	12996	1799	887	563	4107	4670	46731	76.6007
Chandpur Sadar	70845	27649	2955	14531	2372	2513	1131	4795	5926	55946	78.9696
Kachua	77734	26851	4127	15236	1961	1531	1329	5294	6623	56329	72.4638
Faridganj	81178	32250	4864	14288	1945	2048	621	6210	6831	62226	76.6538
Hemchar	18776	7665	651	3487	569	368	218	1574	1792	14532	77.3967
Motlab (North)	56816	21907	3378	9142	1209	1493	276	6141	6417	43546	76.6439

 
