   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	13999	4573	1067	762	174	162	49	715	764	7502	53.5895
Kawkhali	9350	2954	383	1237	312	393	20	774	794	6073	64.9519
Rangamati Sadar	17241	6384	911	2140	833	479	48	1114	1162	11909	69.0737
Baghaichhari	11096	5358	471	818	447	1	30	439	469	7564	68.1687
Barkal	5378	2095	205	401	171	11	24	255	279	3162	58.7951
Naniarchar	7747	3247	324	693	273	247	58	724	782	5566	71.8472
Jurachhari	3553	1780	90	281	127	7	14	123	137	2422	68.1677
Kaptai	10007	3476	929	1512	312	164	3	679	682	7075	70.7005
Rajasthali	4456	1522	113	636	293	229	48	261	309	3102	69.6140
Belaichhari	3880	1674	91	379	233	57	1	230	231	2665	68.6856

 
