   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	53696	21814	4271	8721	1591	2521	2453	4701	7154	46072	85.8015
Fakirhat	29686	12010	2780	3832	1239	1058	617	2655	3272	24191	81.4896
Sarankhola	21797	8012	1669	4760	930	599	1271	691	1962	17932	82.2682
Morralganj	63877	27784	3815	10477	2479	1556	2797	2810	5607	51718	80.9650
Kachua	19941	7926	1523	2780	739	1057	1104	1324	2428	16453	82.5084
Mollahat	26861	10451	1996	3364	1221	645	866	2170	3036	20713	77.1118
Rampal	33451	15161	2563	2821	1045	1008	1723	2607	4330	26928	80.4998
Chitalmari	27158	9932	2237	5105	477	1006	648	1557	2205	20962	77.1854
Mongla	26271	11351	2347	3202	944	895	1637	1474	3111	21850	83.1716

 
