   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34607	13572	1407	4007	586	1605	1912	4340	6252	27429	79.2585
Kaharole	34355	13507	681	4052	384	1766	1778	5112	6890	27280	79.4062
Fulbari	36327	16068	2086	2051	455	1579	3149	3361	6510	28749	79.1395
Khanshama	41634	15911	650	5893	491	2983	2198	5008	7206	33134	79.5840
Dinajpur Sadar	100162	38057	7712	15105	1160	3595	7667	8227	15894	81523	81.3911
Hakimpur	20325	8083	1625	2091	431	855	1996	1084	3080	16165	79.5326
Birganj	68369	27936	1747	7755	695	4524	3254	8533	11787	54444	79.6326
Ghoraghat	25136	10335	1373	2509	839	1264	1824	1852	3676	19996	79.5512
Birol	55295	22595	1703	5194	1087	3169	2894	7361	10255	44003	79.5786
Chirir Bandar	64263	27962	1949	7066	611	2500	3884	7755	11639	51727	80.4927
Parbatipur	83573	29915	4352	12592	1771	2600	7765	8578	16343	67573	80.8551
Nawabganj	50114	20378	1740	6646	1170	2280	4656	3712	8368	40582	80.9794
Birampur	35515	14833	1909	2580	856	1478	4448	2559	7007	28663	80.7067

 
