   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	35046	13757	1464	3802	754	2139	1945	4464	6409	28325	80.8223
Kaharole	34800	13713	694	3704	520	2301	1812	5235	7047	27979	80.3994
Fulbari	36585	16071	2149	1981	540	2119	3176	3514	6690	29550	80.7708
Khanshama	42462	15942	706	5950	564	3679	2219	5253	7472	34313	80.8087
Dinajpur Sadar	100827	38270	7748	15092	1298	4348	7725	8404	16129	82885	82.2052
Hakimpur	20548	8351	1710	2112	470	1043	2032	1145	3177	16863	82.0664
Birganj	69435	28558	1805	7502	835	5401	3292	8852	12144	56245	81.0038
Ghoraghat	25159	10145	1312	2437	939	1360	1860	1873	3733	19926	79.2003
Birol	55603	23309	1781	5090	1094	3675	2875	7443	10318	45267	81.4111
Chirir Bandar	64677	28327	2254	7132	710	3293	3919	7864	11783	53499	82.7172
Parbatipur	84325	30153	4591	12328	1707	3295	7818	8748	16566	68640	81.3993
Nawabganj	50381	20229	1814	6603	1213	2530	4875	3814	8689	41078	81.5347
Birampur	35895	14994	1990	2638	845	1665	4498	2686	7184	29316	81.6715

 
