   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	54832	21643	1964	5417	1654	482	795	3002	3797	34957	63.7529
Bhariab Bazar	49758	15524	2291	5673	1115	290	457	1765	2222	27115	54.4937
Austagram	24031	9465	1257	2064	996	26	19	1291	1310	15118	62.9104
Kishoreganj Sadar	59640	27247	2260	5218	969	1213	1207	2920	4127	41034	68.8028
Hossainpur	36043	17498	1185	3210	1130	558	341	2374	2715	26296	72.9573
Nikli	25676	9329	1160	3187	1782	142	112	1692	1804	17404	67.7831
Bazitpur	42741	19446	2560	3717	1325	224	965	1899	2864	30136	70.5084
Pakundia	49787	19800	2919	4450	1330	457	914	2114	3028	31984	64.2417
Itna	30822	13025	1599	1849	771	48	408	1657	2065	19357	62.8025
Kuliarchar	33990	13596	1470	3344	1022	297	671	1830	2501	22230	65.4016
Tarail	27826	14051	709	2334	610	248	314	1630	1944	19896	71.5015
Karimganj	53221	23932	1943	5731	1742	691	674	2459	3133	37172	69.8446
Mithamoin	21593	8331	961	1601	742	13	311	940	1251	12899	59.7370

 
