   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	45751	15962	1635	10234	1576	460	379	3377	3756	33623	73.4913
Matlab (South)	41103	13577	2374	10081	663	348	420	2648	3068	30111	73.2574
Hajiganj	59600	23309	2070	12768	1689	802	485	3752	4237	44875	75.2936
Chandpur Sadar	68271	26552	2552	13922	2024	1907	978	4579	5557	52514	76.9199
Kachua	75380	26494	3942	15253	1705	1681	1180	4941	6121	55196	73.2237
Faridganj	79598	31802	4507	13779	1703	1555	548	5767	6315	59661	74.9529
Hemchar	18514	7348	591	3351	598	402	177	1596	1773	14063	75.9587
Motlab (North)	56945	21068	2932	9333	1331	1078	274	6610	6884	42626	74.8547

 
