   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	21952	7231	693	7421	408	77	135	549	684	16514	75.2278
Moheshkhali	49216	21717	1201	8342	848	270	1617	1698	3315	35693	72.5232
Coxs Bazar Sadar	68932	22980	4792	11200	2135	2068	1769	2368	4137	47312	68.6358
Ramu	39965	11175	1909	9553	2074	370	1895	1733	3628	28709	71.8354
Chakaria	70724	26798	3231	17026	1662	584	420	2916	3336	52637	74.4259
Ukhiya	31698	12114	878	4914	237	78	327	727	1054	19275	60.8083
Teknaf	38050	11806	1187	10472	240	399	714	794	1508	25612	67.3114
Pekua	26202	7671	407	6740	393	122	217	1000	1217	16550	63.1631

 
