   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	16789	5645	784	1211	612	14	38	1610	1648	9914	59.0506
Bahubal	28769	9834	1872	2340	1126	564	279	1276	1555	17291	60.1029
Madhabpur	54467	23728	3233	4006	2547	480	1061	2732	3793	37787	69.3760
Lakhai	23517	7678	2069	2781	484	27	31	1258	1289	14328	60.9261
Habiganj Sadar	49334	20553	2919	2936	1432	359	539	2278	2817	31016	62.8694
Baniachhong	46616	16266	4363	4316	1239	69	476	1837	2313	28566	61.2794
Chunarughat	50639	20824	2173	4586	2126	201	685	2423	3108	33018	65.2027
Nabiganj	46502	12779	864	5959	3444	1138	887	1911	2798	26982	58.0233

 
