   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	92280	32320	17197	11537	2574	5276	2874	4236	7110	76014	82.3732
Dumuria	63781	24484	4159	10267	1353	3188	2697	5753	8450	51901	81.3738
Khulna Sadar	75582	27038	10539	8984	2222	3463	4197	3719	7916	60162	79.5983
Dacope	30980	14840	1218	3498	213	1594	626	2768	3394	24757	79.9128
Terokhada	25962	10069	2263	2693	1011	1435	941	1555	2496	19967	76.9086
Fultala	27359	8796	3212	4687	637	975	1398	2048	3446	21753	79.5095
Batiaghata	38098	15952	2643	5117	1525	1363	1645	1684	3329	29929	78.5579
Paikgachha	57290	23639	1633	8102	1066	3014	1830	6100	7930	45384	79.2180
Rupsha	37433	14748	2649	4240	1418	1991	1883	3142	5025	30071	80.3329
Koyra	40384	20394	1474	3519	598	1412	1397	2661	4058	31455	77.8898

 
