   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17133	5666	1431	1974	859	552	571	1690	2261	12743	74.3769
Gowainghat	49312	13444	3253	9911	2858	1288	1514	5402	6916	37670	76.3911
Jakiganj	34222	9960	3771	4881	2330	1757	1828	2121	3949	26648	77.8680
Jaintapur	27281	8745	2019	6223	1266	873	891	1760	2651	21777	79.8248
Balaganj	49697	13945	4554	7744	1905	2486	1126	5914	7040	37674	75.8074
Golapganj	46043	15131	6785	3658	1797	1841	1162	5066	6228	35440	76.9715
Sylhet Sadar	87275	29141	9879	9599	2077	5883	1928	6935	8863	65442	74.9837
Biani Bazar	34888	10562	4053	3350	2321	596	1297	2990	4287	25169	72.1423
Kanaighat	47696	13404	4161	8815	2760	1043	2562	1831	4393	34576	72.4925
Biswanath	31090	10546	3709	3070	1067	1101	753	4261	5014	24507	78.8260
Companiganj	25831	8154	1612	4621	1205	1123	181	2539	2720	19435	75.2391
South Shurma	51247	16546	5294	7220	1545	2256	1223	4340	5563	38424	74.9780

 
