   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	54041	21248	4164	8635	1579	2605	2426	4745	7171	45402	84.0140
Fakirhat	29798	11908	2794	3851	1216	1156	624	2659	3283	24208	81.2404
Sarankhola	21907	7927	1467	4911	968	671	1331	713	2044	17988	82.1107
Morralganj	64131	27867	3756	10585	2519	1716	2824	2862	5686	52129	81.2852
Kachua	20049	7973	1520	2807	741	1116	1111	1331	2442	16599	82.7922
Mollahat	27067	10629	1937	3379	1255	694	871	2262	3133	21027	77.6850
Rampal	33577	15114	2592	2877	1081	1093	1736	2649	4385	27142	80.8351
Chitalmari	27330	10105	2240	5141	500	1145	650	1596	2246	21377	78.2181
Mongla	26320	11236	2336	3225	1099	970	1691	1497	3188	22054	83.7918

 
