   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	82432	31065	6983	14316	1822	3529	1646	3806	5452	63167	76.6292
Uzirpur	46596	19207	2172	6333	1222	2771	753	3774	4527	36232	77.7577
Bakerganj	64545	24401	3967	10642	2873	1580	1688	5574	7262	50725	78.5886
Babuganj	27617	10892	1290	4325	879	1172	661	1784	2445	21003	76.0510
Mehendiganj	54130	17999	4677	9873	2165	1850	2720	2085	4805	41369	76.4253
Gournadi	36327	14766	1767	5346	1061	1548	424	3840	4264	28752	79.1477
Muladi	31155	10034	2092	7039	1506	768	451	1465	1916	23355	74.9639
Hizla	24496	7303	2143	7322	1017	430	656	626	1282	19497	79.5926
Agailjhara	28890	12162	1568	2708	859	1077	414	3423	3837	22211	76.8813
Banaripara	28887	11317	1248	3224	1344	2142	534	2090	2624	21899	75.8092

 
