   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15022	5200	1502	1947	400	1822	810	791	1601	12472	83.0249
Kawkhali	11731	4486	870	2112	461	967	247	695	942	9838	83.8633
Rangamati Sadar	19735	7304	1588	2820	1625	1803	587	856	1443	16583	84.0284
Baghaichhari	11617	5687	815	1408	608	554	53	572	625	9697	83.4725
Barkal	7220	3121	425	1260	384	309	285	264	549	6048	83.7673
Naniarchar	8932	3767	516	1170	324	718	419	541	960	7455	83.4639
Jurachhari	4302	2003	244	547	204	207	206	134	340	3545	82.4035
Kaptai	10756	3899	994	2001	259	677	107	725	832	8662	80.5318
Rajasthali	4666	1925	126	645	170	556	177	156	333	3755	80.4758
Belaichhari	4803	2306	179	730	161	313	21	253	274	3963	82.5109

 
