   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	17066	5963	794	1289	625	16	21	1878	1899	10586	62.0298
Bahubal	28955	10538	1945	2542	1292	590	318	1569	1887	18794	64.9076
Madhabpur	55546	24291	3233	4071	2792	604	1603	3094	4697	39688	71.4507
Lakhai	23881	8105	2165	3089	526	37	42	1473	1515	15437	64.6413
Habiganj Sadar	51005	21149	3093	3816	1790	427	1088	2858	3946	34221	67.0934
Baniachhong	47227	17029	4289	4673	1426	69	733	2186	2919	30405	64.3805
Chunarughat	51733	22097	2527	5368	2362	221	1706	2802	4508	37083	71.6815
Nabiganj	48246	15452	1343	6844	3631	1268	1652	2177	3829	32367	67.0874

 
