   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	58560	21557	3774	9912	2645	3113	1685	4995	6680	47681	81.4225
Bhariab Bazar	55120	22367	3668	8545	2262	3082	896	4708	5604	45528	82.5980
Austagram	28871	10524	1862	4671	1969	1101	384	3047	3431	23558	81.5975
Kishoreganj Sadar	70463	31359	4397	9262	2261	3436	2790	4565	7355	58070	82.4120
Hossainpur	37658	17056	1910	4670	1653	2081	538	2898	3436	30806	81.8047
Nikli	27197	12035	1471	2499	1919	1247	212	3030	3242	22413	82.4098
Bazitpur	45331	20618	3536	4801	1465	1674	1357	3297	4654	36748	81.0659
Pakundia	42324	18096	2856	5171	1701	2254	1884	2424	4308	34386	81.2447
Itna	33129	16611	2101	2711	943	1020	724	2606	3330	26716	80.6423
Kuliarchar	33041	14293	1386	4104	1184	2377	1323	2579	3902	27246	82.4612
Tarail	31669	14480	1859	3426	1214	1684	951	2369	3320	25983	82.0455
Karimganj	54527	24530	3058	6584	2213	3155	1414	3941	5355	44895	82.3354
Mithamoin	23653	10746	1735	2571	970	561	949	1840	2789	19372	81.9008

 
