   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	94236	31024	14121	11268	2544	4949	2139	9459	11598	75504	80.1222
Boalmari	55987	20879	4852	7487	2990	2125	1394	4502	5896	44229	78.9987
Bhanga	54766	19282	4401	4921	3533	2156	1224	7214	8438	42731	78.0247
Char Bhadrashion	13447	4032	2044	1368	549	1011	175	1349	1524	10528	78.2926
Nagarkanda	36878	13949	4170	4394	1299	1639	991	3224	4215	29666	80.4436
Sadarpur	34555	12348	4253	4042	978	1637	248	3133	3381	26639	77.0916
Alphadanga	22354	7867	2139	3652	1304	842	604	1677	2281	18085	80.9027
Modhukhali	45450	18488	3646	6257	1272	2217	985	4599	5584	37464	82.4290
Saltha	34333	12836	3104	5091	1270	1541	765	2417	3182	27024	78.7114

 
