   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34565	13831	1373	4259	510	1144	2045	4377	6422	27539	79.6731
Kaharole	35664	13398	517	4466	531	1152	2127	5859	7986	28050	78.6507
Fulbari	36847	15150	1967	2117	552	1380	3726	4273	7999	29165	79.1516
Khanshama	41132	16016	557	5947	443	2053	2195	4988	7183	32199	78.2821
Dinajpur Sadar	99834	38849	6965	14277	1216	3127	7824	8607	16431	80865	80.9995
Hakimpur	20596	7803	1657	2367	517	872	2317	1213	3530	16746	81.3070
Birganj	69741	28343	1605	8000	470	3869	3916	9418	13334	55621	79.7537
Ghoraghat	26092	10928	1320	2532	814	1143	1916	2019	3935	20672	79.2273
Birol	56019	23457	1663	5482	1194	2375	3082	8019	11101	45272	80.8154
Chirir Bandar	65049	28217	1722	7044	584	1751	4374	8655	13029	52347	80.4732
Parbatipur	83405	31142	4627	10597	1626	2284	8514	9323	17837	68113	81.6654
Nawabganj	49615	20691	1554	6565	1111	1755	4375	3526	7901	39577	79.7682
Birampur	36850	14941	1769	2684	1169	1437	5005	2965	7970	29970	81.3297

 
