   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	14532	4633	967	2493	958	141	276	742	1018	10210	70.2587
Khagrachhari Sadar	14813	6097	348	2065	390	293	226	673	899	10092	68.1293
Mahalchhari	7961	2882	176	854	266	122	91	505	596	4896	61.4998
Panchhari	9575	5603	202	915	145	115	129	214	343	7323	76.4804
Ramgarh	9515	3826	296	1069	428	56	16	343	359	6034	63.4157
Manikchhari	8472	2664	235	1573	325	72	69	637	706	5575	65.8050
Matiranga	16475	6882	493	2742	576	144	361	1131	1492	12329	74.8346
Lakshmichhari	3611	1401	56	229	81	6	9	143	152	1925	53.3093

 
