   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	16233	5708	1585	2246	230	1266	666	785	1451	12486	76.9174
Kawkhali	11052	3712	586	1780	365	813	159	654	813	8069	73.0094
Rangamati Sadar	19110	7215	1469	2733	1289	1334	502	830	1332	15372	80.4396
Baghaichhari	11547	5678	758	1282	476	278	31	538	569	9041	78.2974
Barkal	7013	2861	305	1112	277	92	177	270	447	5094	72.6365
Naniarchar	8823	3679	456	1051	309	638	365	537	902	7035	79.7348
Jurachhari	4177	2026	180	543	172	67	135	133	268	3256	77.9507
Kaptai	10740	3878	956	1970	291	514	91	803	894	8503	79.1713
Rajasthali	4634	1813	100	704	193	388	200	218	418	3616	78.0319
Belaichhari	4638	2028	93	732	155	224	31	230	261	3493	75.3126

 
