   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	14514	4613	964	2453	961	142	272	738	1010	10143	69.8842
Khagrachhari Sadar	14930	6125	354	2060	407	299	220	679	899	10144	67.9437
Mahalchhari	7929	2911	173	813	267	127	89	512	601	4892	61.6976
Panchhari	9566	5554	253	654	141	128	80	214	294	7024	73.4267
Ramgarh	9470	3805	304	1060	406	52	16	341	357	5984	63.1890
Manikchhari	8467	2691	234	1528	322	74	68	628	696	5545	65.4895
Matiranga	16551	6859	498	2696	574	146	357	1129	1486	12259	74.0680
Lakshmichhari	3609	1399	57	296	79	7	8	134	142	1980	54.8628

 
