   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	52464	22333	4038	9619	2057	1373	2222	3958	6180	45600	86.9167
Fakirhat	29822	12215	2348	4896	2148	498	606	2976	3582	25687	86.1344
Sarankhola	20191	7273	1094	4568	879	201	1239	680	1919	15934	78.9163
Morralganj	62282	27006	3045	9266	2939	540	3222	2959	6181	48977	78.6375
Kachua	19618	7671	1423	2653	1077	828	1098	1273	2371	16023	81.6750
Mollahat	24794	10062	1611	3443	1444	255	707	1575	2282	19097	77.0227
Rampal	32571	16068	2400	3035	1139	769	1551	2009	3560	26971	82.8068
Chitalmari	25205	8489	1654	4520	940	452	640	1424	2064	18119	71.8865
Mongla	25552	11818	2304	3264	377	509	1514	1344	2858	21130	82.6941

 
