   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19029	7825	818	1522	240	88	163	2074	2237	12730	66.8979
Bahubal	31918	14115	2606	3288	1257	383	938	2210	3148	24797	77.6897
Madhabpur	59029	27395	3750	4452	2087	899	2298	3675	5973	44556	75.4815
Lakhai	26435	10533	1722	2803	306	260	189	1842	2031	17655	66.7865
Habiganj Sadar	56439	23179	3999	7061	2253	847	2128	4649	6777	44116	78.1658
Baniachhong	53504	19589	3658	5412	1130	177	1403	2659	4062	34028	63.5990
Chunarughat	56615	24578	3742	6193	2550	753	2943	3399	6342	44158	77.9970
Nabiganj	54772	19656	2165	7233	3335	1482	2607	3024	5631	39502	72.1208

 
