   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:30
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	103326	35910	10179	19155	2838	2676	1261	5125	6386	77144	74.6608
Chouddagram	80353	26627	2661	14453	1627	904	329	5613	5942	52214	64.9808
Barura	76213	31073	2707	12671	1539	740	816	4408	5224	53954	70.7937
Laksham	58643	23024	2543	9778	562	308	270	3537	3807	40022	68.2468
Burichong	63816	23926	3726	8931	2440	1801	623	4497	5120	45944	71.9945
Brahmanpara	36847	11682	1686	5033	1298	895	390	2954	3344	23938	64.9659
Homna	35916	10292	2328	7041	2226	484	194	2227	2421	24792	69.0277
Muradnagar	101289	34523	7097	14299	3855	347	696	7268	7964	68085	67.2186
Debidwar	84833	32185	4726	11603	2451	845	666	5353	6019	57829	68.1680
Daudkandi	64132	20140	3984	11449	2699	1084	400	5108	5508	44864	69.9557
Chandina	69577	25234	3223	11556	1932	470	1525	3532	5057	47472	68.2294
Nangolkot	68629	18816	4637	13064	1558	1012	227	6237	6464	45551	66.3728
Meghna	19536	5249	853	4006	567	138	78	1569	1647	12460	63.7797
Titash	34249	7849	2679	6609	1185	473	227	2671	2898	21693	63.3391
Comilla Sadar South	72115	28004	2668	10449	1389	457	716	4896	5612	48579	67.3632
Monohargonj	42957	15961	2697	5697	734	279	248	3018	3266	28634	66.6574

 
