   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	16335	5245	1478	1762	693	596	469	1354	1823	11597	70.9948
Gowainghat	46636	13346	3366	8966	2578	798	1394	4511	5905	34959	74.9614
Jakiganj	32658	9517	4022	4546	2000	1276	1576	1571	3147	24508	75.0444
Jaintapur	25516	8010	1960	5478	1013	515	642	1316	1958	18934	74.2044
Balaganj	48698	14091	4603	7456	1784	2367	907	4904	5811	36112	74.1550
Golapganj	43208	14342	6429	3535	1183	1071	946	4179	5125	31685	73.3313
Sylhet Sadar	80479	28951	9468	9757	1761	2809	1523	5230	6753	59499	73.9311
Biani Bazar	33160	10018	3856	3430	2451	357	1061	2200	3261	23373	70.4855
Kanaighat	46915	13013	4331	8437	2752	750	2223	1371	3594	32877	70.0778
Biswanath	30554	11220	3553	2782	773	957	485	3486	3971	23256	76.1144
Companiganj	25890	8759	2278	5281	946	729	144	1963	2107	20100	77.6362
South Shurma	46855	15989	4991	6803	1424	1565	1073	3641	4714	35486	75.7358

 
