   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47607	16782	1930	10659	1424	1063	414	3901	4315	36173	75.9825
Matlab (South)	43395	15449	2898	9418	845	1374	501	2961	3462	33446	77.0734
Hajiganj	62416	24854	2180	12890	1857	1515	635	4560	5195	48491	77.6900
Chandpur Sadar	73365	27873	3225	14153	2787	3236	1211	4849	6060	57334	78.1490
Kachua	79949	28866	4502	15906	2247	1865	1496	5785	7281	60667	75.8821
Faridganj	82842	32383	5176	14250	2402	2853	687	6873	7560	64624	78.0087
Hemchar	18922	8018	654	3292	479	545	245	1465	1710	14698	77.6768
Motlab (North)	57514	21623	3383	8156	1232	2141	299	5622	5921	42456	73.8185

 
