   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22161	6930	660	6845	335	787	235	644	879	16436	74.1663
Moheshkhali	55744	23223	1502	9922	1694	2724	2202	1693	3895	42960	77.0666
Coxs Bazar Sadar	79625	27271	6511	13509	2310	3121	2115	2898	5013	57735	72.5086
Ramu	44058	12289	2031	11685	2228	2009	2507	2186	4693	34935	79.2932
Chakaria	79689	29932	3963	19955	2446	3214	1550	3812	5362	64872	81.4065
Ukhiya	36921	14879	1740	7878	421	1644	633	915	1548	28110	76.1355
Teknaf	47128	14532	2449	14282	533	980	1465	1095	2560	35336	74.9788
Pekua	30848	9894	603	8342	313	1015	565	903	1468	21635	70.1342

 
