   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	25647	10985	568	2270	502	441	1098	1487	2585	17351	67.6531
Kalmakanda	45865	21144	1769	3695	990	522	1134	1689	2823	30943	67.4654
Modan	28727	13505	785	1786	728	448	1001	1103	2104	19356	67.3791
Purbadhala	60227	27499	1129	7362	1653	1369	1551	3501	5052	44064	73.1632
Kendua	53968	23663	960	4418	1772	733	1409	4109	5518	37064	68.6777
Netrokona Sadar	64554	26499	2912	6196	1495	1490	3217	5257	8474	47066	72.9095
Durgapur	42581	16057	975	5886	1939	1238	1383	3537	4920	31015	72.8377
Barhatta	31209	14268	1155	2330	1380	414	1072	1796	2868	22415	71.8222
Mohonganj	32902	14744	1595	3155	1862	276	991	1801	2792	24424	74.2326
Khaliajhuri	12841	4945	1073	1213	320	267	197	843	1040	8858	68.9822

 
