   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	57146	23213	4526	10608	2330	1601	1348	4023	5371	47649	83.3812
Bhariab Bazar	51242	21803	5581	7758	1725	1474	684	3151	3835	42176	82.3075
Austagram	26444	10935	2338	4275	1497	332	181	2018	2199	21576	81.5913
Kishoreganj Sadar	63670	32172	3824	8044	1534	1983	2261	3583	5844	53401	83.8715
Hossainpur	37284	17532	1783	4957	1593	1569	516	2786	3302	30736	82.4375
Nikli	26218	10674	1891	3575	2016	712	182	2583	2765	21633	82.5120
Bazitpur	43211	20610	3720	4404	1399	1149	1252	2750	4002	35284	81.6551
Pakundia	45834	20215	3618	6184	2018	1406	1745	2203	3948	37389	81.5748
Itna	32758	16216	2540	3214	1173	824	774	2249	3023	26990	82.3921
Kuliarchar	32170	14289	1855	4097	1207	1454	1089	2112	3201	26103	81.1408
Tarail	29828	15003	1887	2819	1135	1059	809	1989	2798	24701	82.8115
Karimganj	53855	25432	3190	7647	2478	2009	1306	3521	4827	45583	84.6402
Mithamoin	21938	10933	1574	2406	867	232	667	1365	2032	18044	82.2500

 
