   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	20407	9539	1263	2031	199	393	216	2567	2783	16208	79.4237
Bahubal	35607	15777	2512	4301	991	1367	1105	2587	3692	28640	80.4336
Madhabpur	64244	31881	3740	4842	1175	1867	2422	4399	6821	50326	78.3357
Lakhai	29217	12977	2071	3366	511	1230	471	2741	3212	23367	79.9774
Habiganj Sadar	62755	24908	4527	8680	2748	2415	2470	5898	8368	51646	82.2978
Baniachhong	57609	24171	4286	9174	1107	1535	1909	4429	6338	46611	80.9092
Chunarughat	62207	27531	4352	8335	1902	1100	3102	3676	6778	49998	80.3736
Nabiganj	59825	23667	2999	7971	3014	2409	3172	3976	7148	47208	78.9102

 
