   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	49679	17749	3804	6522	1273	380	372	3846	4218	33946	68.3307
Begumganj	94375	37217	5626	13149	2824	454	622	6991	7613	66883	70.8694
Companiganj	43255	14593	2319	7348	1974	699	485	2359	2844	29777	68.8406
Sudharam (Sadar)	108597	35691	8319	22917	2328	1258	1132	7410	8542	79055	72.7967
Hatiya	57265	18661	1845	12353	843	18	1137	1617	2754	36474	63.6934
Chatkhil	41353	14438	1651	5360	1328	566	168	2310	2478	25821	62.4405
Subarna Char	30335	8871	3296	5136	408	443	684	1938	2622	20776	68.4885
Sonaimuri	54969	21594	3647	5823	1813	219	241	4009	4250	37346	67.9401

 
