   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47647	17065	1902	11101	1550	681	409	3774	4183	36482	76.5673
Matlab (South)	42942	14925	2797	9783	796	906	500	2931	3431	32638	76.0048
Hajiganj	61934	24674	2168	13199	1867	932	603	4447	5050	47890	77.3242
Chandpur Sadar	72905	28625	3167	14948	2674	2793	1201	4968	6169	58376	80.0713
Kachua	79088	27833	4280	15692	2259	1455	1428	5647	7075	58594	74.0871
Faridganj	81966	32364	5064	14399	2160	2253	662	6595	7257	63497	77.4675
Hemchar	19073	7946	647	3437	532	449	257	1564	1821	14832	77.7644
Motlab (North)	57252	22337	3453	9123	1336	1708	283	6147	6430	44387	77.5292

 
