   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	41760	17669	2591	4098	279	1138	497	5108	5605	31380	75.1437
Poba (Sadar)	66875	21061	5248	12286	864	1657	612	11404	12016	53132	79.4497
Mohanpur	39879	16818	1576	7129	354	1207	686	3944	4630	31714	79.5256
Puthiya	46920	18984	3131	5802	340	732	259	7616	7875	36864	78.5678
Bagmara	94296	43196	5492	12156	1185	1896	2497	9007	11504	75429	79.9917
Charghat	45694	18830	2669	7818	563	793	278	5290	5568	36241	79.3124
Boalia	34211	10520	8840	2233	283	246	206	4311	4517	26639	77.8668
Tanore	41146	18850	1319	3295	530	2119	851	5407	6258	32371	78.6735
Godagari	63748	18551	4231	10602	779	573	1684	10436	12120	46856	73.5019
Bagha	41283	14965	3134	8630	406	853	148	6553	6701	34689	84.0273

 
