   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	17692	7519	967	1718	433	131	128	2101	2229	12997	73.4626
Bahubal	31468	13149	2523	3178	1440	458	667	2055	2722	23470	74.5837
Madhabpur	56461	27396	3665	4741	2601	971	2251	3599	5850	45224	80.0978
Lakhai	25738	10416	2643	3543	517	82	117	1914	2031	19232	74.7222
Habiganj Sadar	53901	24095	4260	6216	2046	715	1744	3954	5698	43030	79.8315
Baniachhong	49543	19368	4738	5716	1634	113	1321	2748	4069	35638	71.9335
Chunarughat	54798	24176	3170	6363	2418	708	2719	3278	5997	42832	78.1634
Nabiganj	50578	19223	2013	7964	3837	1334	2463	2757	5220	39591	78.2771

 
