   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15059	5159	1416	1940	458	1984	824	791	1615	12572	83.4850
Kawkhali	11818	4622	837	2167	484	983	248	694	942	10035	84.9128
Rangamati Sadar	19768	7298	1553	2831	1598	1879	588	864	1452	16611	84.0297
Baghaichhari	11624	5702	826	1424	630	574	52	569	621	9777	84.1105
Barkal	7268	3135	421	1265	393	321	296	266	562	6097	83.8883
Naniarchar	9002	3794	511	1248	331	730	421	540	961	7575	84.1480
Jurachhari	4338	1969	269	558	217	249	213	135	348	3610	83.2181
Kaptai	10886	3968	1016	2034	261	768	108	715	823	8870	81.4808
Rajasthali	4697	1971	119	641	162	598	178	156	334	3825	81.4350
Belaichhari	4858	2369	180	730	159	311	21	251	272	4021	82.7707

 
