   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mymensingh Sadar	138297	57859	8616	17840	4323	8674	6061	7284	13345	110657	80.0140
Trisal	88000	42790	3782	10384	1966	3288	2895	2674	5569	67779	77.0216
Fulbaria	85623	41579	3809	7344	2354	3126	4667	3412	8079	66291	77.4220
Bhaluka	86526	41885	4477	8436	1681	2957	3324	3379	6703	66139	76.4383
Muktagacha	88525	41955	3821	11336	1741	3236	3641	3158	6799	68888	77.8176
Gafargaon	86228	37514	5953	8732	2957	2056	1901	6163	8064	65276	75.7016
Phulpur	119231	56280	4630	10292	2667	5691	3736	5892	9628	89188	74.8027
Gouripur	59962	28293	1825	7499	838	1847	1137	3994	5131	45433	75.7697
Ishwarganj	78556	41055	2182	7396	700	2542	2103	3329	5432	59307	75.4965
Nandail	82315	43726	1875	9229	1432	2570	1647	1850	3497	62329	75.7201
Haluaghat	65603	31652	2453	7876	625	3292	2033	3329	5362	51260	78.1367
Dhubaura	39946	17413	2298	6837	672	1078	1532	1668	3200	31498	78.8514

 
